occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
occurrence:rj:4228059,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.742508,-47.793282,sig,ok,,,,"centroide de municipio","Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4247060,BROMELIACEAE,BROMELIACEAE,"Aechmea flavorosea E.Pereira","Aechmea flavorosea",-21.968772,-41.912292,sig,ok,,,,"centroide de municipio","Aechmea flavorosea E.Pereira",,,,,,,"Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:4250560,CUCURBITACEAE,CUCURBITACEAE,"Gurania ovata Cogn.","Gurania ovata",-22.947149,-43.217331,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m ","Gurania ovata Cogn.",true,,,,,,"Marta Moraes ; Fernanda Wimmer ; Raquel","Cipó, fl vermelho alaranjado"
occurrence:rj:4258646,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",0,0,,ok,"Fernanda Wimmer",,,,"Vriesea agostiniana E.Pereira",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4261257,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",0,0,,nok,,,,,"Hindsia ramosissima Gardner",false,unknown,unknown,unknown,unknown,unknown,"Raquel Negrão ; Tomás Amorim ; Raquel",
occurrence:rj:4262647,RUBIACEAE,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",0,0,,nok,,,,,"Hindsia glabra K.Schum.",false,unknown,unknown,no,unknown,unknown,"Juliana Amaral de Oliveira ; Igor Lourenço Oliveira ; Raquel",
occurrence:rj:4264419,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-22.656271,-43.206343,"google earth",ok,,,,"5 a 10 km","Stephanopodium estrellense Baill.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Herison Medeiros  ; Eduardo Fernandez","Ãrvore com 8 centÃ­metros de diÃ¢metro de tronco, 8 metros de altura, folhas discolores, flores e, botÃµes verdes-amarelados, Quadrat II, Ã¡rvore 184"
occurrence:rj:4265106,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4265982,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4266847,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",-22.316295,-42.879047,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Vriesea agostiniana E.Pereira",true,valid,no,no,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4267540,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4269093,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4269494,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4269802,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",0,0,,ok,,,,,"Simira walteri Silva Neto & Callado",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Marta Moraes ; Raquel",
occurrence:rj:4271570,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4271977,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4272118,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",-23.287667,-44.67767,sig,ok,,,,"centroide de uc","Stephanopodium estrellense Baill.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Herison Medeiros  ; Eduardo Fernandez","Semi-ciofila, em ambiente Ãºmido, arvore com ca de 7m de alt, fronco com casca lisa de cor acinzentada, com liquens e musgos, folhas cartÃ¡ceas, discolores verdes, frutos carnosos indeiscentes, imaturos de cor verde e maduros amarelos comidos por pÃ¡ssaros"
occurrence:rj:4272241,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.4061,-43.2172,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4273065,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4274169,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",0,0,,ok,,,,,"Jamesonia brasiliensis Christ",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4275687,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",-22.463205,-42.905681,"google earth",ok,,,,"5 a 10 km","Simira walteri Silva Neto & Callado",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4276321,CLUSIACEAE,CALOPHYLLACEAE,"Kielmeyera rizziniana Saddi","Kielmeyera rizziniana",-23.330503,-44.703858,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Kielmeyera rizziniana Saddi",true,valid,no,no,native,valid,"Rafaela Jorge Trad ; Fernanda Wimmer ; Raquel",
occurrence:rj:4277030,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.208203,-42.070424,"google earth",ok,,,,"250 a 1000 m","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4277730,RUBIACEAE,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.399624,-44.669723,"google earth",ok,,,,"5 a 10 km","Hindsia glabra K.Schum.",true,valid,no,no,native,valid,"Juliana Amaral de Oliveira ; Igor Lourenço Oliveira ; Raquel",
occurrence:rj:4281736,BROMELIACEAE,BROMELIACEAE,"Vriesea secundiflora Leme","Vriesea secundiflora",-23.147714,-44.705375,sig,ok,,,,"centroide de municipio","Vriesea secundiflora Leme",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4281773,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",-22.595114,-43.492045,sig,ok,,,,"centroide de uc","Simira walteri Silva Neto & Callado",,,,,,,"Victor Menezes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4282103,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",0,0,,ok,,,,,"Simira walteri Silva Neto & Callado",false,unknown,unknown,yes,unknown,unknown,"Victor Menezes ; Fernanda Wimmer ; Marta Moraes ; Raquel",
occurrence:rj:4284394,BORAGINACEAE,BORAGINACEAE,"Varronia leucomalla (Taub.) Borhidi","Varronia leucomalla",-14.138433,-47.518966,"google earth",ok,,,,"1 a 5 km","Varronia leucomalla (Taub.) Borhidi",true,valid,no,no,native,valid,"José Iranildo Miranda de Melo ; Leonardo Novaes ; Lucas Moulton",
occurrence:rj:4285766,MYRTACEAE,MYRTACEAE,"Eugenia cinerascens Gardner","Eugenia cinerascens",0,0,,nok,,,,,"Eugenia cinerascens Gardner",true,valid,no,no,native,valid,"Augusto Giaretta ; Victor Menezes ; Lucas Moulton",
occurrence:rj:428818,Pteridaceae,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:428819,Pteridaceae,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:428820,Pteridaceae,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4288592,DICHAPETALACEAE,DICHAPETALACEAE,"Stephanopodium estrellense Baill.","Stephanopodium estrellense",0,0,,ok,,,,,"Stephanopodium estrellense Baill.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Herison Medeiros  ; Eduardo Fernandez",
occurrence:rj:4290233,POLYPODIACEAE,POLYPODIACEAE,"Alansmia alfaroi (Donn. Sm.) Moguel & M. Kessler","Alansmia alfaroi",-21.968096,-41.922273,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Alansmia alfaroi (Donn. Sm.) Moguel & M. Kessler",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4290239,RUBIACEAE,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Hindsia glabra K.Schum.",false,valid,no,no,native,valid,"Juliana Amaral de Oliveira ; Igor Lourenço Oliveira ; Raquel",
occurrence:rj:4290357,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",-22.567058,-43.065834,"google earth",ok,,,,"5 a 10 km","Vriesea agostiniana E.Pereira",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4291090,BROMELIACEAE,BROMELIACEAE,"Aechmea flavorosea E.Pereira","Aechmea flavorosea",0,0,,nok,,,,,"Aechmea flavorosea E.Pereira",,,,,,,"Daniel Maurenza ; Rodrigo Amaro",
occurrence:rj:4293256,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.208203,-42.070424,"google earth",ok,,,,"250 a 1000 m","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4293611,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",0,0,,ok,"Fernanda Wimmer",,,,"Vriesea agostiniana E.Pereira",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4295132,BROMELIACEAE,BROMELIACEAE,"Vriesea secundiflora Leme","Vriesea secundiflora",0,0,,nok,,,,,"Vriesea secundiflora Leme",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4298276,RUBIACEAE,RUBIACEAE,"Hindsia ramosissima Gardner","Hindsia ramosissima",-22.455,-43.0094,coletor,ok,,,,"5 a 10 km","Hindsia ramosissima Gardner",,,,,,,"Tomás Amorim ; Raquel",
occurrence:rj:4304201,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",-22.567058,-43.065834,"google earth",ok,,,,"5 a 10 km","Vriesea agostiniana E.Pereira",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4304885,PTERIDACEAE,PTERIDACEAE,"Cheilanthes incisa Kunze ex Mett.","Cheilanthes incisa",-22.467685,-42.995289,"google earth",ok,,,,"1 a 5 km","Cheilanthes incisa Kunze ex Mett.",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4308891,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.385314,-44.678886,"google earth",ok,,,,"250 a 1000 m","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4309711,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4310228,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4312578,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4313669,PTERIDACEAE,PTERIDACEAE,"Cheilanthes incisa Kunze ex Mett.","Cheilanthes incisa",-22.980391,-44.127961,"google earth",ok,,,,"5 a 10 km","Cheilanthes incisa Kunze ex Mett.",true,valid,no,no,native,valid,"Rogerio Braga ; João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4313712,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",0,0,,nok,"Fernanda Wimmer",,,,"Schaueria calycotricha (Link & Otto) Nees",false,unknown,unknown,yes,unknown,unknown,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4314407,RUBIACEAE,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",0,0,,ok,,,,,"Hindsia glabra K.Schum.",false,unknown,unknown,yes,unknown,unknown,"Igor Lourenço Oliveira ; Marta Moraes ; Raquel",
occurrence:rj:4317455,MYRTACEAE,MYRTACEAE,"Eugenia cinerascens Gardner","Eugenia cinerascens",-22.961210,-43.242600,"google earth",ok,,,,"250 a 1000 m","Eugenia cinerascens Gardner",true,valid,no,no,native,valid,"Augusto Giaretta ; Victor Menezes ; Tomás Amorim ; Lucas Moulton",
occurrence:rj:4317852,MYRTACEAE,MYRTACEAE,"Myrcia rubiginosa Cambess.","Myrcia rubiginosa",-19.969722,-40.536389,"google earth",ok,,,,"1 a 5 km","Myrcia rubiginosa Cambess.",false,invalid,,no,,,"Bruno Amorim ; Rogerio Braga ; Lucas Moulton",
occurrence:rj:4321427,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.950458,-43.234272,sig,ok,,,,"centroide de uc","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4325352,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.953179,-43.30063,"google earth",ok,,,,"1 a 5 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4332239,STERCULIACEAE,MALVACEAE,"Waltheria petiolata K.Schum.","Waltheria petiolata",-22.937778,-42.28775,,ok,"Fernanda Wimmer",,,,"Waltheria petiolata K.Schum.",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4332509,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",-19.381021,-40.108842,sig,ok,,,,"centroide de municipio","Simira walteri Silva Neto & Callado",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4333931,BROMELIACEAE,BROMELIACEAE,"Vriesea roethii W.Weber","Vriesea roethii",-22.350885,-42.776164,sig,ok,,,,"5 a 10 km","Vriesea roethii W.Weber",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4334131,DILLENIACEAE,DILLENIACEAE,"Doliocarpus littoralis (Kubitzki) Fraga & Stehmann","Doliocarpus littoralis",-22.921095,-42.080294,"google earth",ok,,,,"5 a 10 km","Doliocarpus littoralis (Kubitzki) Fraga & Stehmann",true,valid,no,no,native,valid,"Tomás Amorim ; Eduardo Fernandez",
occurrence:rj:4336590,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4340910,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4342511,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4343119,BROMELIACEAE,BROMELIACEAE,"Vriesea roethii W.Weber","Vriesea roethii",0,0,,nok,,,,,"Vriesea roethii W.Weber",,,,,,,"Victor Menezes ; Rodrigo Amaro",
occurrence:rj:4345316,RUBIACEAE,RUBIACEAE,"Hindsia glabra K.Schum.","Hindsia glabra",-22.399624,-44.669723,"google earth",ok,,,,"5 a 10 km","Hindsia glabra K.Schum.",true,valid,no,no,native,valid,"Juliana Amaral de Oliveira ; Igor Lourenço Oliveira ; Raquel",
occurrence:rj:4346333,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4347280,BROMELIACEAE,BROMELIACEAE,"Vriesea grandiflora Leme","Vriesea grandiflora",-22.111713,-42.666071,sig,ok,,,,"centroide de municipio","Vriesea grandiflora Leme",true,valid,no,no,native,valid,"Gustavo Martinelli ; Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4348208,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.949848,-43.155946,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Dioscorea pseudomacrocapsa G.M.Barroso et al.",true,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4356258,BROMELIACEAE,BROMELIACEAE,"Vriesea grandiflora Leme","Vriesea grandiflora",-22.111713,-42.666071,sig,ok,,,,"centroide de municipio","Vriesea grandiflora Leme",true,valid,no,no,native,valid,"Gustavo Martinelli ; Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4357868,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.385314,-44.678886,"google earth",ok,,,,"250 a 1000 m","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4360846,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",,,,,,,"Fernanda Wimmer ; Raquel",
occurrence:rj:4362823,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4364773,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:436512,Malvaceae,MALVACEAE,"Abutilon macrocarpum Guillem. & Perr.","Abutilon macrocarpum",0,0,,nok,,,,,"Abutilon macrocarpum Guillem. & Perr.",,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4365343,BROMELIACEAE,BROMELIACEAE,"Vriesea atra Mez","Vriesea atra",-22.496925,-43.144962,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Vriesea atra Mez",true,,,,,,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4366382,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",0,0,,ok,,,,,"Pteris congesta J.Prado",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:436650,Malvaceae,MALVACEAE,"Callianthe schenckii (K. Shum.) Donnel","Callianthe schenckii",-22.890186,-43.338665,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Callianthe schenckii (K. Shum.) Donnel",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:436651,Malvaceae,MALVACEAE,"Callianthe schenckii (K. Shum.) Donnel","Callianthe schenckii",0,0,,nok,"Fernanda Wimmer",,,,"Callianthe schenckii (K. Shum.) Donnel",true,,,,,,"Fernanda Wimmer ; Eduardo Fernandez",
occurrence:rj:4366786,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.96003,-43.368917,"google earth",ok,,,,"5 a 10 km","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4372398,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.391877,-44.636178,"google earth",ok,,,,"5 a 10 km","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4373659,DIOSCOREACEAE,DIOSCOREACEAE,"Dioscorea pseudomacrocapsa G.M.Barroso et al.","Dioscorea pseudomacrocapsa",-22.95833,-43.167378,"google earth",ok,,,,"250 a 1000 m ","Dioscorea pseudomacrocapsa G.M.Barroso et al.",false,unknown,unknown,yes,unknown,unknown,"Marta Moraes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4377503,PTERIDACEAE,Pteridaceae,"Jamesonia brasiliensis Christ","Jamesonia brasiliensis",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Jamesonia brasiliensis Christ",true,valid,no,no,native,valid,"João Paulo Condack ; Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4378221,ACANTHACEAE,ACANTHACEAE,"Schaueria calycotricha (Link & Otto) Nees","Schaueria calycotricha",-22.998424,-43.284503,"google earth",ok,,,,"250 a 1000 m ","Schaueria calycotricha (Link & Otto) Nees",,,,,,,"Leonardo Novaes ; Fernanda Wimmer ; Raquel",
occurrence:rj:4379642,BROMELIACEAE,BROMELIACEAE,"Vriesea atra Mez","Vriesea atra",-20.2992,-40.5547,,ok,"Fernanda Wimmer",,,,"Vriesea atra Mez",true,,,,,,"Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4382141,DRYOPTERIDACEAE,DRYOPTERIDACEAE,"Polystichum auritum (Fée) Yatsk.","Polystichum auritum",-22.4567,-43.0236,,ok,"Fernanda Wimmer",,,,"Polystichum auritum (Fée) Yatsk.",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4383650,BROMELIACEAE,BROMELIACEAE,"Vriesea grandiflora Leme","Vriesea grandiflora",-22.111713,-42.666071,sig,ok,,,,"centroide de municipio","Vriesea grandiflora Leme",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4387359,BROMELIACEAE,BROMELIACEAE,"Vriesea agostiniana E.Pereira","Vriesea agostiniana",0,0,,ok,"Fernanda Wimmer",,,,"Vriesea agostiniana E.Pereira",false,valid,no,yes,native,valid,"Gustavo Martinelli ; Fernanda Wimmer ; Rodrigo Amaro",
occurrence:rj:4387365,BROMELIACEAE,BROMELIACEAE,"Vriesea joyae E.Pereira & I.A.Penna","Vriesea joyae",-22.90214,-44.400267,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Vriesea joyae E.Pereira & I.A.Penna",true,valid,no,no,native,valid,"Fernanda Wimmer ; Gustavo Martinelli ; Rogerio Braga ; Rodrigo Amaro",
occurrence:rj:4388106,PTERIDACEAE,PTERIDACEAE,"Pteris congesta J.Prado","Pteris congesta",-22.9661,-43.2311,coletor,ok,,,,"5 a 10 km","Pteris congesta J.Prado",,,,,,,"Tomás Amorim ; Rodrigo Amaro",
occurrence:rj:4388642,RUBIACEAE,RUBIACEAE,"Simira walteri Silva Neto & Callado","Simira walteri",0,0,,ok,,,,,"Simira walteri Silva Neto & Callado",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Marta Moraes ; Raquel",
