family,scientificName,threat,incidence,timing,decline
ERIOCAULACEAE,"Leiothrix sclerophylla","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occurrence
ERIOCAULACEAE,"Leiothrix sclerophylla","5.2 Gathering terrestrial plants",regional,past;present,
ERIOCAULACEAE,"Leiothrix sclerophylla","7.1.1 Increase in fire frequency/intensity",regional,past;present,locality;habitat
ERIOCAULACEAE,"Leiothrix sclerophylla","2.1.2 Small-holder farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Leiothrix sclerophylla","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,locality
ERIOCAULACEAE,"Leiothrix sinuosa","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Leiothrix sinuosa","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occupancy
ERIOCAULACEAE,"Leiothrix sinuosa","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
ERIOCAULACEAE,"Leiothrix sinuosa","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;locality
ERIOCAULACEAE,"Leiothrix sinuosa","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Leiothrix sinuosa","2.3.4 Scale Unknown/Unrecorded",regional,past;past;future,habitat
ERIOCAULACEAE,"Leiothrix spiralis","1.3 Tourism & recreation areas",regional,past;present;future,habitat
ERIOCAULACEAE,"Leiothrix spiralis","8.1 Invasive non-native/alien species/diseases",local,present,habitat;occupancy
ERIOCAULACEAE,"Leiothrix spiralis","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
ERIOCAULACEAE,"Leiothrix spiralis","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat
ERIOCAULACEAE,"Leiothrix spiralis","2.1.2 Small-holder farming",regional,past;present;future,habitat
ERIOCAULACEAE,"Leiothrix spiralis","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,habitat
ORCHIDACEAE,"Leptotes vellozicola","7.1.1 Increase in fire frequency/intensity",local,present,"habitat;occupancy;mature individuals"
ORCHIDACEAE,"Leptotes vellozicola","5.2.1 Intentional use (species being assessed is the target)",local,present,
ASTERACEAE,"Lessingianthus arachniolepis","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
ASTERACEAE,"Lessingianthus caiapoensis","8.1 Invasive non-native/alien species/diseases",local,present,habitat
ASTERACEAE,"Lessingianthus caiapoensis","7.1.1 Increase in fire frequency/intensity",local,present,habitat
ASTERACEAE,"Lessingianthus rugulosus","2.1.4 Scale Unknown/Unrecorded",regional,past;present,habitat
ASTERACEAE,"Lessingianthus rugulosus","2.3.4 Scale Unknown/Unrecorded",regional,past;present,habitat
CHRYSOBALANACEAE,"Licania maguirei","3.2 Mining & quarrying",local,past,
CHRYSOBALANACEAE,"Licania maguirei","2.1.3 Agro-industry farming",regional,present,habitat
CHRYSOBALANACEAE,"Licania maguirei","2.3 Livestock farming & ranching",regional,present,habitat
VERBENACEAE,"Lippia diamantinensis","3.2 Mining & quarrying",local,past,habitat
VERBENACEAE,"Lippia diamantinensis","2.3 Livestock farming & ranching",local,present,habitat
VERBENACEAE,"Lippia diamantinensis","2.3.2 Small-holder grazing, ranching or farming",local,present,habitat
VERBENACEAE,"Lippia duartei","5 Biological resource use",regional,present,locality
VERBENACEAE,"Lippia duartei","2.3 Livestock farming & ranching",local,present,habitat
VERBENACEAE,"Lippia gardneriana","2.2.2 Agro-industry plantations",local,present,habitat
VERBENACEAE,"Lippia gardneriana","2.3 Livestock farming & ranching",local,present,habitat
VERBENACEAE,"Lippia grandiflora","1.1 Housing & urban areas",regional,present,habitat
VERBENACEAE,"Lippia grandiflora","2.2.2 Agro-industry plantations",local,present,habitat
VERBENACEAE,"Lippia grandiflora","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
VERBENACEAE,"Lippia macedoi","3.2 Mining & quarrying",local,present,habitat
VERBENACEAE,"Lippia macedoi","2.2.2 Agro-industry plantations",local,present,habitat
VERBENACEAE,"Lippia macedoi","2.3.3 Agro-industry grazing, ranching or farming",local,present,habitat
VERBENACEAE,"Lippia rubella","2.2.2 Agro-industry plantations",local,present,habitat
VERBENACEAE,"Lippia rubella","5.2 Gathering terrestrial plants",local,present,
VERBENACEAE,"Lippia rubella","9.4 Garbage & solid waste",local,present,habitat
CAMPANULACEAE,"Lobelia brasiliensis","1.1 Housing & urban areas",local,present,habitat
CAMPANULACEAE,"Lobelia brasiliensis","2.3 Livestock farming & ranching",local,present,habitat
CAMPANULACEAE,"Lobelia brasiliensis","8.1.2 Named species",local,present,
BALANOPHORACEAE,"Lophophytum rizzoi","1.1 Housing & urban areas",local,past;present;future,habitat
BALANOPHORACEAE,"Lophophytum rizzoi","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
BALANOPHORACEAE,"Lophophytum rizzoi","2.3.4 Scale Unknown/Unrecorded",regional,,
BALANOPHORACEAE,"Lophophytum rizzoi","7.2.10 Large dams",local,present;future,habitat
BALANOPHORACEAE,"Lophophytum rizzoi","7.1.1 Increase in fire frequency/intensity",local,,
BIGNONIACEAE,"Lundia damazii","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy
OCHNACEAE,"Luxemburgia ciliatibracteata","8.4.2 Named species",local,present,habitat
OCHNACEAE,"Luxemburgia ciliatibracteata","1.3 Tourism & recreation areas",local,present,habitat
OCHNACEAE,"Luxemburgia ciliatibracteata","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
OCHNACEAE,"Luxemburgia ciliatibracteata","2.3 Livestock farming & ranching",local,present,habitat
OCHNACEAE,"Luxemburgia damazioana","8.1.2 Named species",local,present,habitat
OCHNACEAE,"Luxemburgia damazioana","7.1.1 Increase in fire frequency/intensity",local,present,habitat
OCHNACEAE,"Luxemburgia damazioana","1.3 Tourism & recreation areas",local,present,habitat
OCHNACEAE,"Luxemburgia damazioana","2.3 Livestock farming & ranching",local,present,habitat
OCHNACEAE,"Luxemburgia diciliata","3.2 Mining & quarrying",regional,past;present,locality;habitat
OCHNACEAE,"Luxemburgia diciliata","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
OCHNACEAE,"Luxemburgia diciliata","2.2.2 Agro-industry plantations",local,present,habitat
OCHNACEAE,"Luxemburgia diciliata","2.3 Livestock farming & ranching",local,past;present;future,"occurrence;mature individuals"
OCHNACEAE,"Luxemburgia hatschbachiana","1.2 Commercial & industrial areas",regional,past;present;future,habitat
OCHNACEAE,"Luxemburgia hatschbachiana","2.2.2 Agro-industry plantations",regional,past;present;future,habitat
OCHNACEAE,"Luxemburgia hatschbachiana","3.2 Mining & quarrying",regional,past,habitat
OCHNACEAE,"Luxemburgia hatschbachiana","2.3 Livestock farming & ranching",local,past;present;future,"occurrence;mature individuals"
OCHNACEAE,"Luxemburgia speciosa","2.3 Livestock farming & ranching",local,present,habitat;locality
OCHNACEAE,"Luxemburgia speciosa","3.2 Mining & quarrying",local,past,habitat
MONIMIACEAE,"Macropeplus schwackeanus","3.2 Mining & quarrying",local,past,habitat
MONIMIACEAE,"Macropeplus schwackeanus","1.1 Housing & urban areas",local,present,habitat
MONIMIACEAE,"Macropeplus schwackeanus","2.2.2 Agro-industry plantations",local,present,habitat
APOCYNACEAE,"Mandevilla rubra","2.3.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
APOCYNACEAE,"Mandevilla rubra","2.2 Wood & pulp plantations",local,past;present,habitat;occurrence
APOCYNACEAE,"Mandevilla rubra","2.1.4 Scale Unknown/Unrecorded",local,present,habitat
APOCYNACEAE,"Mandevilla semirii","2.1.4 Scale Unknown/Unrecorded",local,past;present,habitat
APOCYNACEAE,"Mandevilla semirii","2.3.4 Scale Unknown/Unrecorded",local,past;present;future,
APOCYNACEAE,"Marsdenia neomanarae","3.2 Mining & quarrying",local,past;present,habitat;locality
APOCYNACEAE,"Marsdenia neomanarae","2.3 Livestock farming & ranching",local,present;future,locality;habitat
APOCYNACEAE,"Marsdenia neomanarae","1.1 Housing & urban areas",local,present;future,habitat;locality
APOCYNACEAE,"Marsdenia sessilifolia","12.1 Other threat",local,past;present;future,locality;habitat
APOCYNACEAE,"Marsdenia sessilifolia","3.2 Mining & quarrying",local,present;future,locality;habitat
APOCYNACEAE,"Marsdenia virgultorum","2.1.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
APOCYNACEAE,"Marsdenia virgultorum","2.3.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
MALPIGHIACEAE,"Mascagnia aptera","7.1.1 Increase in fire frequency/intensity",local,past;present;future,habitat
APOCYNACEAE,"Matelea matogrossensis","1 Residential & commercial development",regional,present;future,habitat
APOCYNACEAE,"Matelea matogrossensis","2.1.4 Scale Unknown/Unrecorded",local,past;present,habitat
APOCYNACEAE,"Matelea refracta","2.1.4 Scale Unknown/Unrecorded",local,present,habitat
APOCYNACEAE,"Matelea refracta","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
APOCYNACEAE,"Matelea refracta","1.3 Tourism & recreation areas",local,present,habitat
CELASTRACEAE,"Maytenus opaca","3.2 Mining & quarrying",regional,past;present,locality;habitat;occupancy;occurrence
CELASTRACEAE,"Maytenus opaca","2 Agriculture & aquaculture",local,past;present,habitat;occupancy
CELASTRACEAE,"Maytenus opaca","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
CELASTRACEAE,"Maytenus opaca","1.3 Tourism & recreation areas",regional,past;present,habitat
POACEAE,"Mesosetum alatum","3.2 Mining & quarrying",local,past,habitat;locality
POACEAE,"Mesosetum alatum","2.3.4 Scale Unknown/Unrecorded",local,present;future,habitat
POACEAE,"Mesosetum alatum","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,
POACEAE,"Mesosetum longiaristatum","3.2 Mining & quarrying",local,past,habitat
POACEAE,"Mesosetum longiaristatum","2.1.3 Agro-industry farming",regional,past;present,habitat
POACEAE,"Mesosetum longiaristatum","2.3.4 Scale Unknown/Unrecorded",regional,present;future,habitat;occurrence
POACEAE,"Mesosetum longiaristatum","1.3 Tourism & recreation areas",regional,present;future,"habitat;occurrence;mature individuals"
MELASTOMATACEAE,"Microlicia balsamifera","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia cipoana","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia cipoana","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia crebropunctata","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia crebropunctata","8.1 Invasive non-native/alien species/diseases",regional,present,habitat
MELASTOMATACEAE,"Microlicia crebropunctata","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia crebropunctata","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia giuliettiana","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia giuliettiana","3.2 Mining & quarrying",regional,present,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia giuliettiana","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia minima","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia minima","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia monticola","2 Agriculture & aquaculture",local,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia mucugensis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia noblickii","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia noblickii","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia noblickii","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia oligochaeta","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia oligochaeta","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia oligochaeta","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia ordinata","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia ordinata","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia ordinata","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia petasensis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia petasensis","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia petasensis","2.1.3 Agro-industry farming",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia pinheiroi","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia pinheiroi","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia scoparia","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
MELASTOMATACEAE,"Microlicia sincorensis","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia subaequalis","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia subalata","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia subalata","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia subalata","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia suborbicularifolia","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia suborbicularifolia","2.2.2 Agro-industry plantations",regional,present;future,habitat;occupancy
MELASTOMATACEAE,"Microlicia suborbicularifolia","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia tenuifolia","2 Agriculture & aquaculture",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia tenuifolia","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia trichocalycina","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
MELASTOMATACEAE,"Microlicia vernicosa","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
MELASTOMATACEAE,"Microlicia vernicosa","1.3 Tourism & recreation areas",regional,present,habitat
MELASTOMATACEAE,"Microlicia vernicosa","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
FABACEAE,"Mimosa cryptothamnos","1.3 Tourism & recreation areas",regional,present,"mature individuals;occupancy"
FABACEAE,"Mimosa cryptothamnos","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Mimosa cryptothamnos","3.2 Mining & quarrying",regional,present,habitat;occupancy
FABACEAE,"Mimosa cryptothamnos","8 Invasive & other problematic species, genes & diseases",regional,present,occupancy
FABACEAE,"Mimosa cryptothamnos","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Mimosa cyclophylla","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Mimosa cyclophylla","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa cyclophylla","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Mimosa cyclophylla","3.2 Mining & quarrying",regional,past;present,habitat;occupancy
FABACEAE,"Mimosa cyclophylla","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy
FABACEAE,"Mimosa decorticans","2.1 Annual & perennial non-timber crops",regional,present;future,habitat
FABACEAE,"Mimosa humivagans","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Mimosa laniceps","2 Agriculture & aquaculture",regional,past;present,habitat;occupancy;occurrence
FABACEAE,"Mimosa lepidophora","5.1 Hunting & collecting terrestrial animals",regional,present,
FABACEAE,"Mimosa lepidophora","5.3 Logging & wood harvesting",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa lepidophora","2.3 Livestock farming & ranching",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa lepidophora","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa lepidophora","11.3 Temperature extremes",regional,present,habitat
FABACEAE,"Mimosa manidea","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals;occupancy"
FABACEAE,"Mimosa manidea","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy
FABACEAE,"Mimosa manidea","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Mimosa manidea","1.3 Tourism & recreation areas",regional,present,"mature individuals"
FABACEAE,"Mimosa manidea","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Mimosa manidea","2.1 Annual & perennial non-timber crops",regional,present;future,habitat;occupancy;occurrence
FABACEAE,"Mimosa oligosperma","7.1.1 Increase in fire frequency/intensity",regional,present,"mature individuals;occupancy"
FABACEAE,"Mimosa oligosperma","1.3 Tourism & recreation areas",regional,present,"mature individuals;occupancy"
FABACEAE,"Mimosa oligosperma","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Mimosa oligosperma","3.2 Mining & quarrying",regional,present,habitat
FABACEAE,"Mimosa oligosperma","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy
FABACEAE,"Mimosa pycnocoma","2.1 Annual & perennial non-timber crops",regional,present;future,habitat
FABACEAE,"Mimosa pycnocoma","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa pycnocoma","8.1 Invasive non-native/alien species/diseases",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa pycnocoma","1.3 Tourism & recreation areas",regional,present,"mature individuals;occupancy"
FABACEAE,"Mimosa pycnocoma","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Mimosa pyrenea","3.2 Mining & quarrying",local,present,habitat
FABACEAE,"Mimosa pyrenea","2.1 Annual & perennial non-timber crops",regional,present;future,habitat
FABACEAE,"Mimosa pyrenea","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa regina","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa regina","1.3 Tourism & recreation areas",regional,present,occupancy
FABACEAE,"Mimosa regina","2.3 Livestock farming & ranching",regional,present,habitat
FABACEAE,"Mimosa regina","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Mimosa regina","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy
FABACEAE,"Mimosa regina","2.1 Annual & perennial non-timber crops",regional,present;future,habitat;occupancy;occurrence
FABACEAE,"Mimosa setosissima","3.2 Mining & quarrying",regional,present,habitat
FABACEAE,"Mimosa setosissima","1.1 Housing & urban areas",regional,present;future,habitat
FABACEAE,"Mimosa splendida","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Mimosa splendida","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa splendida","1.3 Tourism & recreation areas",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa splendida","3.2 Mining & quarrying",regional,past;present,habitat
FABACEAE,"Mimosa splendida","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy
FABACEAE,"Mimosa ulbrichiana","11.3 Temperature extremes",regional,present;future,habitat
FABACEAE,"Mimosa ulbrichiana","2.1 Annual & perennial non-timber crops",regional,present,habitat
FABACEAE,"Mimosa ulei","2 Agriculture & aquaculture",regional,present;future,habitat
FABACEAE,"Mimosa ulei","7.1.1 Increase in fire frequency/intensity",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa ulei","1.3 Tourism & recreation areas",regional,present,"occupancy;mature individuals"
FABACEAE,"Mimosa ulei","2.3 Livestock farming & ranching",regional,present,occupancy
FABACEAE,"Mimosa ulei","3.2 Mining & quarrying",regional,present,occupancy;habitat
FABACEAE,"Mimosa ulei","8.1 Invasive non-native/alien species/diseases",regional,present,occupancy
FABACEAE,"Mimosa virgula","2 Agriculture & aquaculture",regional,present,habitat
FABACEAE,"Mimosa virgula","3.2 Mining & quarrying",regional,present,habitat
APOCYNACEAE,"Minaria campanuliflora","2.1.4 Scale Unknown/Unrecorded",local,past,habitat
APOCYNACEAE,"Minaria campanuliflora","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ASTERACEAE,"Minasia cabralensis","2 Agriculture & aquaculture",regional,past;present;future,habitat
ASTERACEAE,"Minasia cabralensis","2.3 Livestock farming & ranching",regional,past;present,habitat
ASTERACEAE,"Minasia cabralensis","2.2 Wood & pulp plantations",local,present;future,habitat;locality
ASTERACEAE,"Minasia lewinsohnii","3.2 Mining & quarrying",local,past;present;future,habitat;locality
RUBIACEAE,"Mitracarpus pusillus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
RUBIACEAE,"Mitracarpus pusillus","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
RUBIACEAE,"Mitracarpus pusillus","2.2.2 Agro-industry plantations",local,present;future,habitat;locality
FABACEAE,"Moldenhawera acuminata","2.1 Annual & perennial non-timber crops",regional,present,habitat
PRIMULACEAE,"Myrsine cipoensis","8.1 Invasive non-native/alien species/diseases",regional,past;present,habitat;occupancy
PRIMULACEAE,"Myrsine cipoensis","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
PRIMULACEAE,"Myrsine cipoensis","6.1 Recreational activities",regional,past;present,habitat
PRIMULACEAE,"Myrsine cipoensis","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
APOCYNACEAE,"Nephradenia filipes","1.3 Tourism & recreation areas",local,present,habitat
APOCYNACEAE,"Nephradenia filipes","7.1.1 Increase in fire frequency/intensity",local,present,habitat
APOCYNACEAE,"Nephradenia filipes","1.1 Housing & urban areas",regional,past;present;future,habitat
APOCYNACEAE,"Nephradenia filipes","5.3.1 Intentional use: subsistence/small scale (species being assessed is the target) [harvest]",local,present,habitat
APOCYNACEAE,"Nephradenia filipes","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
APOCYNACEAE,"Nephradenia filipes","8.1.1 Unspecified species",local,present,habitat
POACEAE,"Ophiochloa bryoides","2.1.3 Agro-industry farming",local,past;present;future,locality;habitat;occurrence
POACEAE,"Ophiochloa bryoides","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;occurrence
POACEAE,"Ophiochloa bryoides","1.3 Tourism & recreation areas",local,past;present;future,habitat
POACEAE,"Ophiochloa bryoides","8.1.2 Named species",regional,present;future,habitat
POACEAE,"Ophiochloa bryoides","3.2 Mining & quarrying",local,past;present,habitat
POACEAE,"Ophiochloa bryoides","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
BROMELIACEAE,"Orthophytum mello-barretoi","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
BROMELIACEAE,"Orthophytum mello-barretoi","2.1.4 Scale Unknown/Unrecorded",local,present,habitat
BROMELIACEAE,"Orthophytum mello-barretoi","2.3.4 Scale Unknown/Unrecorded",regional,present,habitat
BROMELIACEAE,"Orthophytum mello-barretoi","1.3 Tourism & recreation areas",local,present,habitat
BROMELIACEAE,"Orthophytum schulzianum","1.3 Tourism & recreation areas",regional,present,habitat
BROMELIACEAE,"Orthophytum schulzianum","9.4 Garbage & solid waste",local,present,habitat;locality
BROMELIACEAE,"Orthophytum schulzianum","3.2 Mining & quarrying",local,past;present,habitat
BROMELIACEAE,"Orthophytum schulzianum","2.1.4 Scale Unknown/Unrecorded",regional,present,habitat
BROMELIACEAE,"Orthophytum schulzianum","2.3.4 Scale Unknown/Unrecorded",regional,present,habitat
BROMELIACEAE,"Orthophytum schulzianum","5.2 Gathering terrestrial plants",local,present,habitat
LORANTHACEAE,"Oryctina eubrachioides","1.1 Housing & urban areas",local,past;present;future,locality;habitat;
LORANTHACEAE,"Oryctina eubrachioides","3.2 Mining & quarrying",local,past;present;future,habitat;locality
LORANTHACEAE,"Oryctina eubrachioides","2.1 Annual & perennial non-timber crops",regional,past;present;future,locality;habitat
LORANTHACEAE,"Oryctina eubrachioides","3 Energy production & mining",regional,present;future,
LORANTHACEAE,"Oryctina eubrachioides","7.2 Dams & water management/use",regional,present;future,
POACEAE,"Otachyrium piligerum","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;occurrence
POACEAE,"Otachyrium piligerum","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;occurrence
POACEAE,"Otachyrium piligerum","1.2 Commercial & industrial areas",regional,present;future,habitat;occurrence
OCHNACEAE,"Ouratea acicularis","5.2.2 Unintentional effects (species being assessed is not the target)",regional,present,habitat
OCHNACEAE,"Ouratea acicularis","7.1 Fire & fire suppression",local,past;present,"habitat;mature individuals"
OCHNACEAE,"Ouratea acicularis","2.3 Livestock farming & ranching",local,present,habitat
OCHNACEAE,"Ouratea acicularis","1.3 Tourism & recreation areas",local,present,habitat
OXALIDACEAE,"Oxalis areolata","2 Agriculture & aquaculture",regional,past;present,habitat;occupancy
OXALIDACEAE,"Oxalis pretoensis","2.1.3 Agro-industry farming",regional,past;present,habitat;habitat
OXALIDACEAE,"Oxalis pretoensis","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
OXALIDACEAE,"Oxalis veadeirosensis","2.1.3 Agro-industry farming",regional,past;present,habitat;occupancy
OXALIDACEAE,"Oxalis veadeirosensis","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
OXALIDACEAE,"Oxalis veadeirosensis","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
OXALIDACEAE,"Oxalis veadeirosensis","1.3 Tourism & recreation areas",regional,past;present,habitat
OXALIDACEAE,"Oxalis veadeirosensis","8.1 Invasive non-native/alien species/diseases",regional,past;present,habitat
APOCYNACEAE,"Oxypetalum habrogynum","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
APOCYNACEAE,"Oxypetalum habrogynum","2.1.4 Scale Unknown/Unrecorded",local,past;present,habitat
APOCYNACEAE,"Oxypetalum habrogynum","1.3 Tourism & recreation areas",local,present;future,habitat
APOCYNACEAE,"Oxypetalum habrogynum","8.2.1 Unspecified species",local,present,habitat;locality
APOCYNACEAE,"Oxypetalum habrogynum","7.1.1 Increase in fire frequency/intensity",local,past;present,habitat;locality
APOCYNACEAE,"Oxypetalum helios","1.3 Tourism & recreation areas",local,present;future,habitat
APOCYNACEAE,"Oxypetalum helios","8.1.1 Unspecified species",local,present,habitat;locality
APOCYNACEAE,"Oxypetalum helios","7.1.1 Increase in fire frequency/intensity",regional,past;present;future,habitat
APOCYNACEAE,"Oxypetalum helios","3.2 Mining & quarrying",local,past;present,habitat;locality
APOCYNACEAE,"Oxypetalum helios","2.2 Wood & pulp plantations",local,present;future,habitat
APOCYNACEAE,"Oxypetalum helios","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
APOCYNACEAE,"Oxypetalum helios","2.1.4 Scale Unknown/Unrecorded",local,present,habitat
APOCYNACEAE,"Oxypetalum pardense","2.1.4 Scale Unknown/Unrecorded",local,present,habitat
ERIOCAULACEAE,"Paepalanthus albidus","3.2 Mining & quarrying",local,past;present,locality;habitat
ERIOCAULACEAE,"Paepalanthus albidus","9.4 Garbage & solid waste",local,present,habitat
ERIOCAULACEAE,"Paepalanthus albidus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
