family,scientificName,threat,incidence,timing,decline
ASTERACEAE,"Stevia leptophylla","1.5 Invasive alien species (directly impacting habitat)",,,
ASTERACEAE,"Stevia organensis","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Stevia pohliana","1.4.2 Human settlement",,,
ASTERACEAE,"Stevia pohliana","1.1.1.3 Agro-industry farming",,,
ASTERACEAE,"Stevia selloi","1.1 Agriculture",,,
ASTERACEAE,"Stevia selloi","1.5 Invasive alien species (directly impacting habitat)",,,
ASTERACEAE,"Steyermarkina dispalata","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Steyermarkina dispalata","1 Habitat Loss/Degradation (human induced)",national,,
ASTERACEAE,"Stifftia fruticosa","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Stilpnopappus cearensis","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Caatinganthus rubropappus","1.1.4 Livestock",local,,
ASTERACEAE,"Stilpnopappus semirianus","1.1 Agriculture",local,,
ASTERACEAE,"Stilpnopappus semirianus","3.3.2 Sub-national/national trade",local,,
ASTERACEAE,"Stilpnopappus semirianus","1.1 Agriculture",national,,
ASTERACEAE,"Stilpnopappus suffruticosus","1.1 Agriculture",national,,
ASTERACEAE,"Stilpnopappus tomentosus","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Stilpnopappus tomentosus","1.7 Fire",,,
ASTERACEAE,"Stomatanthes dentatus","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Stomatanthes dictyophyllus","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Stylotrichium corymbosum","1.7 Fire",,,
ASTERACEAE,"Stylotrichium corymbosum","1.1 Agriculture",,,
ASTERACEAE,"Stylotrichium edmundoi","1.1 Agriculture",,,
ASTERACEAE,"Stylotrichium edmundoi","1.7 Fire",,,
ASTERACEAE,"Stylotrichium glomeratum","1.7 Fire",,,
ASTERACEAE,"Stylotrichium glomeratum","1.1 Agriculture",,,
ASTERACEAE,"Stylotrichium sucrei","1.1 Agriculture",,,
ASTERACEAE,"Stylotrichium sucrei","1.7 Fire",,,
ASTERACEAE,"Symphyopappus casarettoi","1.4.2 Human settlement",,,
ASTERACEAE,"Symphyopappus casarettoi","2 Invasive alien species (directly affecting the species)",,,
ASTERACEAE,"Symphyopappus lymansmithii","1.5 Invasive alien species (directly impacting habitat)",,,
ASTERACEAE,"Symphyopappus lymansmithii","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Symphyopappus uncinatus","1.5 Invasive alien species (directly impacting habitat)",,,
ASTERACEAE,"Symphyopappus uncinatus","10.5 Fire",,,
ASTERACEAE,"Symphyopappus uncinatus","1.4.3 Tourism/recreation",,,
ASTERACEAE,"Trichocline catharinensis","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Trichocline catharinensis","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Trichocline linearifolia","1.5 Invasive alien species (directly impacting habitat)",,,
ASTERACEAE,"Trichocline linearifolia","10.1 Recreation/tourism",,,
ASTERACEAE,"Trichocline linearifolia","1.4.8 Power line",local,,
ASTERACEAE,"Trichocline macrocephala","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Trichocline macrocephala","1.5 Invasive alien species (directly impacting habitat)",,,
ASTERACEAE,"Trichocline maxima","1.1 Agriculture",,,
ASTERACEAE,"Trixis glaziovii","10.5 Fire",,,
ASTERACEAE,"Trixis glaziovii","1.7 Fire",,,
ASTERACEAE,"Trixis pallida","1.1 Agriculture",national,,
ASTERACEAE,"Trixis pruskii","1.1 Agriculture",,,
ASTERACEAE,"Trixis thyrsoidea","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Verbesina pseudoclaussenii","1.1 Agriculture",local,,
ASTERACEAE,"Verbesina pseudoclaussenii","1 Habitat Loss/Degradation (human induced)",local,,
ASTERACEAE,"Verbesina pseudoclaussenii","1.3.1 Mining",local,,
ASTERACEAE,"Vernonanthura mucronulata","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Viguiera aspiliodies","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Viguiera bracteata","1 Habitat Loss/Degradation (human induced)",,,
ASTERACEAE,"Viguiera bracteata","1.1 Agriculture",,,
ASTERACEAE,"Viguiera corumbensis","1.3.1 Mining",local,,
ASTERACEAE,"Viguiera filifolia","10.5 Fire",local,,
ASTERACEAE,"Viguiera hispida","1.1 Agriculture",national,,
ASTERACEAE,"Viguiera hispida","1.1 Agriculture",national,,
ASTERACEAE,"Viguiera linearifolia","1.1 Agriculture",national,,
ASTERACEAE,"Wedelia macedoi","1.1.1.3 Agro-industry farming",national,,
ASTERACEAE,"Wedelia puberula","1.1.1.3 Agro-industry farming",,,
ASTERACEAE,"Wunderlichia azulensis","1.1 Agriculture",,,
ASTERACEAE,"Wunderlichia azulensis","1.1.1 Crop",local,,
ASTERACEAE,"Wunderlichia azulensis","1.4.2 Human settlement",local,,
ASTERACEAE,"Wunderlichia cruelsiana","1.7 Fire",local,,
ASTERACEAE,"Wunderlichia senaeii","1.3.1 Mining",local,,
ASTERACEAE,"Wunderlichia senaeii","1.1.4 Livestock",local,,
ASTERACEAE,"Wunderlichia senaeii","1.7 Fire",local,,
BALANOPHORACEAE,"Helosis cayennensis","1 Habitat Loss/Degradation (human induced)",,,
BALANOPHORACEAE,"Helosis cayennensis","6.1.1 Global warming/oceanic warming",national,,
BALANOPHORACEAE,"Langsdorffia hypogaea","6.1.1 Global warming/oceanic warming",,,
BALANOPHORACEAE,"Langsdorffia hypogaea","3.4.1 Subsistence use/local trade",,,
BEGONIACEAE,"Begonia albidula","1.3.1 Mining",,,
BEGONIACEAE,"Begonia albidula","3.4 Material",,,
BEGONIACEAE,"Begonia albidula","1.4 Infrastructure development",,,
BEGONIACEAE,"Begonia albidula","1.7 Fire",,,
BEGONIACEAE,"Begonia angularis","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia bahiensis","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia besleriifolia","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia brevilobata","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia coccinea","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia crispula","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia curtii","1.1 Agriculture",,,
BEGONIACEAE,"Begonia dentatiloba","1.1 Agriculture",,,
BEGONIACEAE,"Begonia descoleana","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia espiritosantensis","1.4.2 Human settlement",,,
BEGONIACEAE,"Begonia espiritosantensis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia fruticosa","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia handroi","1.1 Agriculture",,,
BEGONIACEAE,"Begonia herbacea","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia hirtella","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia hirtella","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia hispida","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia huegelii","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia ibitiocensis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia integerrima","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia itaguassuensis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia itaguassuensis","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia itatinensis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia jureiensis","1.4 Infrastructure development",,,
BEGONIACEAE,"Begonia jureiensis","1.1.3.2 Large-scale",,,
BEGONIACEAE,"Begonia kuhlmannii","1.1 Agriculture",,,
BEGONIACEAE,"Begonia larorum","1.1 Agriculture",,,
BEGONIACEAE,"Begonia obscura","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia organensis","1.7 Fire",,,
BEGONIACEAE,"Begonia organensis","1.7 Fire",,,
BEGONIACEAE,"Begonia organensis","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia organensis","3.4 Material",,,
BEGONIACEAE,"Begonia organensis","1.4.8 Power line",,,
BEGONIACEAE,"Begonia organensis","1.4 Infrastructure development",,,
BEGONIACEAE,"Begonia organensis","1.4.3 Tourism/recreation",,,
BEGONIACEAE,"Begonia paranaensis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia paulensis","1.6 Change in native species dynamics (directly impacting habitat",,,
BEGONIACEAE,"Begonia paulensis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia piresiana","1.1 Agriculture",,,
BEGONIACEAE,"Begonia pluvialis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia pluvialis","1.4.3 Tourism/recreation",,,
BEGONIACEAE,"Begonia polygonifolia","1.1 Agriculture",,,
BEGONIACEAE,"Begonia radicans","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia rufa","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia ruschii","10.5 Fire",,,
BEGONIACEAE,"Begonia salesopolensis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia scharffii","1.1 Agriculture",,,
BEGONIACEAE,"Begonia smilacina","1.3.3.3 Clear-cutting",,,
BEGONIACEAE,"Begonia smilacina","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia smilacina","1.1 Agriculture",,,
BEGONIACEAE,"Begonia stenolepis","1.1 Agriculture",,,
BEGONIACEAE,"Begonia sylvatica","1.1 Agriculture",,,
BEGONIACEAE,"Begonia toledoana","1.1 Agriculture",,,
BEGONIACEAE,"Begonia ulmifolia","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia undulata","1.4 Infrastructure development",,,
BEGONIACEAE,"Begonia undulata","1.7 Fire",,,
BEGONIACEAE,"Begonia undulata","1.4.3 Tourism/recreation",,,
BEGONIACEAE,"Begonia undulata","1.5 Invasive alien species (directly impacting habitat)",,,
BEGONIACEAE,"Begonia undulata","1.1 Agriculture",,,
BEGONIACEAE,"Begonia valdensium","10.5 Fire",,,
BEGONIACEAE,"Begonia valdensium","1 Habitat Loss/Degradation (human induced)",,,
BEGONIACEAE,"Begonia venosa","1.1 Agriculture",,,
BEGONIACEAE,"Begonia vicina","1.1 Agriculture",,,
BERBERIDACEAE,"Berberis campos-portoi","1.7 Fire",,,
BERBERIDACEAE,"Berberis campos-portoi","1.1 Agriculture",,,
BERBERIDACEAE,"Berberis kleinii","3 Harvesting (hunting/gathering)",,,
BERBERIDACEAE,"Berberis kleinii","1.1 Agriculture",,,
BIGNONIACEAE,"Adenocalymma dichilum","3.3 Fuel",,,
BIGNONIACEAE,"Adenocalymma dichilum","1.1 Agriculture",,,
BIGNONIACEAE,"Adenocalymma fruticosum","10.5 Fire",,,
BIGNONIACEAE,"Adenocalymma magnoalatum","1.7 Fire",,,
BIGNONIACEAE,"Adenocalymma nervosum","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Adenocalymma reticulatum","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Adenocalymma ubatubense","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Adenocalymma campicola","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Anemopaegma arvense","3.2.2 Sub-national/national trade",,,
BIGNONIACEAE,"Anemopaegma arvense","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Anemopaegma mirabile","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Anemopaegma patelliforme","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Fridericia crassa","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Fridericia elegans","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Godmania dardanoi","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Handroanthus albus","1.3.3.2 Selective logging",,,
BIGNONIACEAE,"Handroanthus arianeae","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Handroanthus botelhensis","10.1 Recreation/tourism",,,
BIGNONIACEAE,"Handroanthus botelhensis","2 Invasive alien species (directly affecting the species)",,,
BIGNONIACEAE,"Handroanthus botelhensis","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Handroanthus catarinensis","2 Invasive alien species (directly affecting the species)",,,
BIGNONIACEAE,"Handroanthus catarinensis","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Handroanthus cristatus","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Handroanthus heptaphyllus","1.3.3.3 Clear-cutting",,,
BIGNONIACEAE,"Handroanthus impetiginosus","1.3.3.3 Clear-cutting",,,
BIGNONIACEAE,"Handroanthus riodocensis","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Handroanthus selachidentatus","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Handroanthus spongiosus","3 Harvesting (hunting/gathering)",,,
BIGNONIACEAE,"Handroanthus spongiosus","1.1 Agriculture",,,
BIGNONIACEAE,"Jacaranda carajasensis","1.3.1 Mining",,,
BIGNONIACEAE,"Jacaranda crassifolia","1.4.2 Human settlement",,,
BIGNONIACEAE,"Jacaranda egleri","1.3.3.3 Clear-cutting",,,
BIGNONIACEAE,"Jacaranda grandifoliolata","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Jacaranda intricata","1.3.1 Mining",,,
BIGNONIACEAE,"Jacaranda macrantha","1.3.3.2 Selective logging",,,
BIGNONIACEAE,"Jacaranda microcalyx","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Jacaranda puberula","1.3.3.2 Selective logging",,,
BIGNONIACEAE,"Jacaranda rugosa","9.2 Poor recruitment/reproduction/regeneration",,,
BIGNONIACEAE,"Jacaranda subalpina","7.4 Wildfire",,,
BIGNONIACEAE,"Paratecoma peroba","1.3.3.2 Selective logging",,,
BIGNONIACEAE,"Paratecoma peroba","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Pleonotoma bracteata","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Sparattosperma catingae","1 Habitat Loss/Degradation (human induced)",,,
BIGNONIACEAE,"Sparattosperma catingae","1.1.4 Livestock",,,
BIGNONIACEAE,"Sparattosperma catingae","1.3.1 Mining",,,
BIGNONIACEAE,"Sparattosperma catingae","1.1 Agriculture",,,
BIGNONIACEAE,"Tabebuia cassinoides","1.3.3.2 Selective logging",,,
BIGNONIACEAE,"Tabebuia cassinoides","1.4.2 Human settlement",,,
BIGNONIACEAE,"Zeyheria tuberculosa","1.3.3.2 Selective logging",,,
BIGNONIACEAE,"Zeyheria tuberculosa","1 Habitat Loss/Degradation (human induced)",,,
BIXACEAE,"Cochlospermum regium","1 Habitat Loss/Degradation (human induced)",,,
BIXACEAE,"Cochlospermum regium","1 Habitat Loss/Degradation (human induced)",,,
BIXACEAE,"Cochlospermum regium","3.2.3 Regional/international trade",,,
BIXACEAE,"Bixa arborea","1 Habitat Loss/Degradation (human induced)",,,
BIXACEAE,"Bixa arborea","1 Habitat Loss/Degradation (human induced)",,,
BLECHNACEAE,"Blechnum andinum","1.4.3 Tourism/recreation",,,
BLECHNACEAE,"Blechnum andinum","1.7 Fire",,,
BLECHNACEAE,"Blechnum heringeri","1 Habitat Loss/Degradation (human induced)",,,
BLECHNACEAE,"Blechnum mochaenum var. squamipes","1 Habitat Loss/Degradation (human induced)",,,
BORAGINACEAE,"Cordia silvestris","1 Habitat Loss/Degradation (human induced)",,,
BORAGINACEAE,"Cordia trichoclada","1 Habitat Loss/Degradation (human induced)",,,
BORAGINACEAE,"Euploca salicoides","1 Habitat Loss/Degradation (human induced)",,,
BORAGINACEAE,"Euploca salicoides","1.1 Agriculture",,,
BORAGINACEAE,"Euploca salicoides","1 Habitat Loss/Degradation (human induced)",,,
BORAGINACEAE,"Euploca salicoides","1 Habitat Loss/Degradation (human induced)",,,
BORAGINACEAE,"Euploca salicoides","1.1.4.3 Agro-industry",,,
BROMELIACEAE,"Aechmea alopecurus","1.1 Agriculture",,,
BROMELIACEAE,"Aechmea alopecurus","1.7 Fire",,,
BROMELIACEAE,"Aechmea amicorum","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea amicorum","9 Intrinsic factor",,,
BROMELIACEAE,"Aechmea apocalyptica","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea apocalyptica","3.4 Material",,,
BROMELIACEAE,"Aechmea azurea","1.1 Agriculture",,,
BROMELIACEAE,"Aechmea azurea","1.5 Invasive alien species (directly impacting habitat)",,,
BROMELIACEAE,"Aechmea azurea","3 Harvesting (hunting/gathering)",,,
BROMELIACEAE,"Aechmea blumenavii","1.1.1.3 Agro-industry farming",,,
BROMELIACEAE,"Aechmea bromeliifolia","1.7 Fire",,,
BROMELIACEAE,"Aechmea calyculata","1.4.6 Dam",,,
BROMELIACEAE,"Aechmea calyculata","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea cariocae","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea cariocae","9.9 Restricted range",,,
BROMELIACEAE,"Aechmea castanea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea depressa","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea distichantha","1.3 Extraction",,,
BROMELIACEAE,"Aechmea echinata","1.1 Agriculture",,,
BROMELIACEAE,"Aechmea echinata","1.1 Agriculture",,,
BROMELIACEAE,"Aechmea echinata","9.9 Restricted range",,,
BROMELIACEAE,"Aechmea eurycorymbus","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea fosteriana","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea fosteriana","9.9 Restricted range",,,
BROMELIACEAE,"Aechmea gamosepala","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea gamosepala","1.1 Agriculture",,,
BROMELIACEAE,"Aechmea gracilis","1.3.3.2 Selective logging",,,
BROMELIACEAE,"Aechmea gracilis","2 Invasive alien species (directly affecting the species)",,,
BROMELIACEAE,"Aechmea gustavoi","1.5 Invasive alien species (directly impacting habitat)",,,
BROMELIACEAE,"Aechmea gustavoi","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea kleinii","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Aechmea maasii","1.4.2 Human settlement",,,
BROMELIACEAE,"Aechmea marginalis","9.5 Low densitie",,,
BROMELIACEAE,"Aechmea muricata","1.4 Infrastructure development",,,
BROMELIACEAE,"Aechmea mutica","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Aechmea mutica","9.9 Restricted range",,,
BROMELIACEAE,"Aechmea orlandiana","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Aechmea setigera","11 Other",,,
BROMELIACEAE,"Aechmea sphaerocephala","1.4 Infrastructure development",,,
BROMELIACEAE,"Aechmea werdermannii","10 Human disturbance",,,
BROMELIACEAE,"Aechmea winkleri","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Alcantarea benzingii","1.3.4 Non-woody vegetation collection",local,,
BROMELIACEAE,"Alcantarea benzingii","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Alcantarea duarteana","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Alcantarea duarteana","1.7 Fire",,,
BROMELIACEAE,"Alcantarea farneyi","1.4.3 Tourism/recreation",local,,
BROMELIACEAE,"Alcantarea geniculata","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Alcantarea glaziouana","1.4.3 Tourism/recreation",local,,
BROMELIACEAE,"Alcantarea glaziouana","1.4.2 Human settlement",local,,
BROMELIACEAE,"Alcantarea glaziouana","1.7 Fire",local,,
BROMELIACEAE,"Alcantarea imperialis","1.4.3 Tourism/recreation",,,
BROMELIACEAE,"Alcantarea imperialis","1.3.2.3 Large-scale/industrial",,,
BROMELIACEAE,"Alcantarea imperialis","1.7 Fire",,,
BROMELIACEAE,"Alcantarea nahoumii","1.3.4 Non-woody vegetation collection",local,,
BROMELIACEAE,"Alcantarea nahoumii","1.7 Fire",local,,
BROMELIACEAE,"Alcantarea vinicolor","1.3.4 Non-woody vegetation collection",national,,
BROMELIACEAE,"Eduandrea selloana","1.3.1 Mining",,,
BROMELIACEAE,"Araeococcus montanus","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Araeococcus parviflorus","9 Intrinsic factor",,,
BROMELIACEAE,"Billbergia distachia","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Billbergia nutans","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Billbergia zebrina","1.5 Invasive alien species (directly impacting habitat)",,,
BROMELIACEAE,"Billbergia zebrina","1 Habitat Loss/Degradation (human induced)",local,,
BROMELIACEAE,"Billbergia zebrina","1.1.4 Livestock",local,,
BROMELIACEAE,"Bromelia braunii","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Canistropsis albiflora","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Canistropsis elata","9.9 Restricted range",,,
BROMELIACEAE,"Canistropsis elata","1.4.2 Human settlement",,,
BROMELIACEAE,"Canistropsis microps","1 Habitat Loss/Degradation (human induced)",national,,
BROMELIACEAE,"Canistrum alagoanum","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Canistrum aurantiacum","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Canistrum camacaense","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Canistrum fosterianum","1.3.3 Wood",,,
BROMELIACEAE,"Canistrum fosterianum","1.1 Agriculture",,,
BROMELIACEAE,"Canistrum guzmanioides","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Canistrum montanum","1.3.3.2 Selective logging",,,
BROMELIACEAE,"Canistrum pickelii","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Canistrum triangulare","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus beuckeri","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus burle-marxii","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus capitatus","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus caracensis","9.9 Restricted range",,,
BROMELIACEAE,"Cryptanthus caracensis","10.5 Fire",,,
BROMELIACEAE,"Cryptanthus caulescens","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus coriaceus","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus dorothyae","1.4 Infrastructure development",,,
BROMELIACEAE,"Cryptanthus exaltatus","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus fosterianus","1.1 Agriculture",,,
BROMELIACEAE,"Cryptanthus glazioui","1.3.1 Mining",,,
BROMELIACEAE,"Cryptanthus maritimus","1.4 Infrastructure development",,,
BROMELIACEAE,"Cryptanthus odoratissimus","1.1 Agriculture",,,
BROMELIACEAE,"Cryptanthus zonatus","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Cryptanthus zonatus","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Deuterocohnia meziana","1.7 Fire",local,,
BROMELIACEAE,"Dyckia agudensis","1.1 Agriculture",,,
BROMELIACEAE,"Dyckia agudensis","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Dyckia agudensis","1.1.1 Crop",,,
BROMELIACEAE,"Dyckia alba","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Dyckia brevifolia","1.4.6 Dam",,,
BROMELIACEAE,"Dyckia brevifolia","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Dyckia brevifolia","1.7 Fire",,,
BROMELIACEAE,"Dyckia brevifolia","6.3 Water pollution",,,
BROMELIACEAE,"Dyckia cabrerae","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Dyckia choristaminea","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Dyckia choristaminea","1.3.1 Mining",,,
BROMELIACEAE,"Dyckia choristaminea","1.1.1.3 Agro-industry farming",,,
BROMELIACEAE,"Dyckia choristaminea","1.5 Invasive alien species (directly impacting habitat)",,,
BROMELIACEAE,"Dyckia distachya","1.4.6 Dam",,,
BROMELIACEAE,"Dyckia hatschbachii","1.3.4 Non-woody vegetation collection",,,
BROMELIACEAE,"Dyckia hatschbachii","1.3 Extraction",,,
BROMELIACEAE,"Dyckia ibiramensis","1.4.6 Dam",,,
BROMELIACEAE,"Dyckia irmgardiae","9.9 Restricted range",,,
BROMELIACEAE,"Dyckia maritima","1.4.6 Dam",,,
BROMELIACEAE,"Dyckia maritima","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Dyckia monticola","1.3.1 Mining",,,
BROMELIACEAE,"Dyckia pseudococcinea","1.4 Infrastructure development",,,
BROMELIACEAE,"Dyckia rariflora","1 Habitat Loss/Degradation (human induced)",,,
BROMELIACEAE,"Dyckia remotiflora","1.3 Extraction",,,
BROMELIACEAE,"Dyckia remotiflora","1.1.4 Livestock",,,
BROMELIACEAE,"Dyckia remotiflora","10.1 Recreation/tourism",,,
BROMELIACEAE,"Dyckia remotiflora","1.1 Agriculture",,,
BROMELIACEAE,"Dyckia tuberosa","11 Other",,,
BROMELIACEAE,"Dyckia tuberosa","1.7 Fire",,,
BROMELIACEAE,"Dyckia ursina","1.1.4 Livestock",local,,
BROMELIACEAE,"Dyckia ursina","1.1 Agriculture",local,,
BROMELIACEAE,"Encholirium biflorum","1.3.1 Mining",,,
BROMELIACEAE,"Encholirium biflorum","10 Human disturbance",,,
BROMELIACEAE,"Encholirium biflorum","1.1.4 Livestock",,,
BROMELIACEAE,"Encholirium disjunctum","1.3.1 Mining",,,
BROMELIACEAE,"Encholirium gracile","1.3.1 Mining",,,
BROMELIACEAE,"Encholirium gracile","1.2 Land management of non-agricultural area",,,
BROMELIACEAE,"Encholirium heloisae","1.1.4 Livestock",,,
BROMELIACEAE,"Encholirium heloisae","1.3.1 Mining",,,
BROMELIACEAE,"Encholirium heloisae","8 Changes in native species dynamic",,,
BROMELIACEAE,"Encholirium heloisae","1.4 Infrastructure development",,,
BROMELIACEAE,"Encholirium heloisae","1.7 Fire",,,
BROMELIACEAE,"Encholirium horridum","1.3.1 Mining",local,,
BROMELIACEAE,"Encholirium horridum","8 Changes in native species dynamic",local,,
BROMELIACEAE,"Encholirium irwinii","1.3.1 Mining",,,
BROMELIACEAE,"Encholirium longiflorum","1.3.1 Mining",,,
BROMELIACEAE,"Encholirium longiflorum","8 Changes in native species dynamic",,,
BROMELIACEAE,"Encholirium luxor","1.3.1 Mining",local,,
BROMELIACEAE,"Encholirium pedicellatum","9.2 Poor recruitment/reproduction/regeneration",local,,
BROMELIACEAE,"Encholirium scrutor","9.2 Poor recruitment/reproduction/regeneration",local,,
BROMELIACEAE,"Encholirium scrutor","1.1.4.3 Agro-industry",local,,
BROMELIACEAE,"Encholirium vogelii","1.4 Infrastructure development",,,
