family,scientificName,habitat
BEGONIACEAE,"Begonia ibitiocensis","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia itaguassuensis","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia itatinensis","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia organensis","3.7 Subtropical/Tropical High Altitude"
BEGONIACEAE,"Begonia paranaensis","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia perdusenii","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia perdusenii","3.5 Subtropical/Tropical Dry"
BEGONIACEAE,"Begonia piresiana","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia pluvialis","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia rufa","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia rufa","3.5 Subtropical/Tropical Dry"
BEGONIACEAE,"Begonia salesopolensis","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia stenolepis","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia sylvatica","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia ulmifolia","1.9 Subtropical/Tropical Moist Montane"
BEGONIACEAE,"Begonia ulmifolia","2.1 Dry Savanna"
BEGONIACEAE,"Begonia ulmifolia","1.5 Subtropical/Tropical Dry"
BEGONIACEAE,"Begonia venosa","1.6 Subtropical/Tropical Moist Lowland"
BERBERIDACEAE,"Berberis campos-portoi","1 Forest"
BERBERIDACEAE,"Berberis campos-portoi","1.9 Subtropical/Tropical Moist Montane"
BERBERIDACEAE,"Berberis campos-portoi","3 Shrubland"
BERBERIDACEAE,"Berberis campos-portoi","3.7 Subtropical/Tropical High Altitude"
BERBERIDACEAE,"Berberis campos-portoi","4 Grassland"
BERBERIDACEAE,"Berberis campos-portoi","4.7 Subtropical/Tropical High Altitude"
BERBERIDACEAE,"Berberis kleinii","1 Forest"
BERBERIDACEAE,"Berberis kleinii","1.9 Subtropical/Tropical Moist Montane"
BERBERIDACEAE,"Berberis kleinii","3 Shrubland"
BERBERIDACEAE,"Berberis kleinii","3.7 Subtropical/Tropical High Altitude"
BERBERIDACEAE,"Berberis kleinii","4 Grassland"
BIGNONIACEAE,"Adenocalymma dichilum","3.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Adenocalymma magnoalatum","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Adenocalymma magnoalatum","1.6 Subtropical/Tropical Moist Lowland"
BIGNONIACEAE,"Adenocalymma magnoalatum","3.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Adenocalymma nervosum","1 Forest"
BIGNONIACEAE,"Adenocalymma ubatubense","13 Marine Coastal/Supratidal"
BIGNONIACEAE,"Adenocalymma campicola","2.1 Dry Savanna"
BIGNONIACEAE,"Adenocalymma paulistarum","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Adenocalymma paulistarum","1.6 Subtropical/Tropical Moist Lowland"
BIGNONIACEAE,"Anemopaegma arvense","2 Savanna"
BIGNONIACEAE,"Anemopaegma arvense","3.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Anemopaegma mirabile","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Anemopaegma patelliforme","1 Forest"
BIGNONIACEAE,"Digomphia densicoma","3.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Digomphia densicoma","1 Forest"
BIGNONIACEAE,"Fridericia crassa","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Fridericia elegans","1 Forest"
BIGNONIACEAE,"Fridericia pubescens","1 Forest"
BIGNONIACEAE,"Fridericia pubescens","3.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Godmania dardanoi","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Handroanthus albus","1 Forest"
BIGNONIACEAE,"Handroanthus arianeae","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Handroanthus botelhensis","1 Forest"
BIGNONIACEAE,"Handroanthus catarinensis","1.9 Subtropical/Tropical Moist Montane"
BIGNONIACEAE,"Handroanthus cristatus","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Handroanthus heptaphyllus","1 Forest"
BIGNONIACEAE,"Handroanthus impetiginosus","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Handroanthus riodocensis","1.6 Subtropical/Tropical Moist Lowland"
BIGNONIACEAE,"Handroanthus selachidentatus","3.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Handroanthus spongiosus","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Jacaranda carajasensis","4.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Jacaranda crassifolia","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Jacaranda egleri","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
BIGNONIACEAE,"Jacaranda grandifoliolata","3.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Jacaranda grandifoliolata","13 Marine Coastal/Supratidal"
BIGNONIACEAE,"Jacaranda grandifoliolata","3.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Jacaranda intricata","3.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Jacaranda macrantha","1 Forest"
BIGNONIACEAE,"Jacaranda microcalyx","1.6 Subtropical/Tropical Moist Lowland"
BIGNONIACEAE,"Jacaranda puberula","1 Forest"
BIGNONIACEAE,"Jacaranda subalpina","4.7 Subtropical/Tropical High Altitude"
BIGNONIACEAE,"Jacaranda subalpina","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Paratecoma peroba","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Paratecoma peroba","1.6 Subtropical/Tropical Moist Lowland"
BIGNONIACEAE,"Pleonotoma bracteata","1.6 Subtropical/Tropical Moist Lowland"
BIGNONIACEAE,"Tabebuia cassinoides","1.8 Subtropical/Tropical Swamp"
BIGNONIACEAE,"Tabebuia obtusifolia","1 Forest"
BIGNONIACEAE,"Zeyheria tuberculosa","1.5 Subtropical/Tropical Dry"
BIGNONIACEAE,"Zeyheria tuberculosa","1.6 Subtropical/Tropical Moist Lowland"
BIXACEAE,"Cochlospermum regium","1.6 Subtropical/Tropical Moist Lowland"
BIXACEAE,"Cochlospermum regium","3 Shrubland"
BIXACEAE,"Cochlospermum regium","3.5 Subtropical/Tropical Dry"
BIXACEAE,"Cochlospermum regium","4 Grassland"
BIXACEAE,"Cochlospermum regium","4.5 Subtropical/Tropical Dry Lowland"
BIXACEAE,"Cochlospermum regium","1.8 Subtropical/Tropical Swamp"
BIXACEAE,"Cochlospermum regium","3.6 Subtropical/Tropical Moist"
BIXACEAE,"Cochlospermum regium","4.6 Subtropical/Tropical Seasonally Wet/Flooded Lowland"
BIXACEAE,"Bixa arborea","1.6 Subtropical/Tropical Moist Lowland"
BLECHNACEAE,"Blechnum organense","1.9 Subtropical/Tropical Moist Montane"
BORAGINACEAE,"Cordia silvestris","1.6 Subtropical/Tropical Moist Lowland"
BORAGINACEAE,"Cordia trichoclada","1 Forest"
BORAGINACEAE,"Cordia trichoclada","1.6 Subtropical/Tropical Moist Lowland"
BORAGINACEAE,"Euploca salicoides","1 Forest"
BORAGINACEAE,"Euploca salicoides","1.6 Subtropical/Tropical Moist Lowland"
BORAGINACEAE,"Euploca salicoides","1.5 Subtropical/Tropical Dry"
BORAGINACEAE,"Euploca salicoides","1.9 Subtropical/Tropical Moist Montane"
BORAGINACEAE,"Euploca salicoides","2 Savanna"
BORAGINACEAE,"Euploca salicoides","2.1 Dry Savanna"
BORAGINACEAE,"Euploca salicoides","2.2 Moist Savana"
BORAGINACEAE,"Euploca salicoides","3 Shrubland"
BORAGINACEAE,"Euploca salicoides","3.6 Subtropical/Tropical Moist"
BORAGINACEAE,"Euploca salicoides","3.5 Subtropical/Tropical Dry"
BORAGINACEAE,"Euploca salicoides","3.7 Subtropical/Tropical High Altitude"
BORAGINACEAE,"Euploca salicoides","4 Grassland"
BORAGINACEAE,"Euploca salicoides","4.5 Subtropical/Tropical Dry Lowland"
BRACHYTHECIACEAE,"Zelometeorium patens","3.6 Subtropical/Tropical Moist"
BROMELIACEAE,"Acanthostachys pitcairnioides","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea alopecurus","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea amicorum","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea apocalyptica","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea apocalyptica","3.6 Subtropical/Tropical Moist"
BROMELIACEAE,"Aechmea azurea","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea azurea","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea azurea","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Aechmea bambusoides","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea blanchetiana","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea blanchetiana","13.3 Coastal Sand Dunes"
BROMELIACEAE,"Aechmea blumenavii","1.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Aechmea blumenavii","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea blumenavii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea bromeliifolia","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea bromeliifolia","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea bromeliifolia","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Aechmea bromeliifolia","2.1 Dry Savanna"
BROMELIACEAE,"Aechmea bromeliifolia","2.2 Moist Savana"
BROMELIACEAE,"Aechmea bromeliifolia","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Aechmea bromeliifolia","3.6 Subtropical/Tropical Moist"
BROMELIACEAE,"Aechmea bromeliifolia","3.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Aechmea bromeliifolia var. albobracteata","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea calyculata","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea capixabae","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea castanea","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea caudata","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea cylindrata","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea distichantha","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea distichantha","4.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Aechmea distichantha","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Aechmea echinata","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea entringeri","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea entringeri","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea eurycorymbus","1.8 Subtropical/Tropical Swamp"
BROMELIACEAE,"Aechmea fosteriana","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea gamosepala","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Aechmea gustavoi","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea kertesziae","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Aechmea kertesziae","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea maasii","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Aechmea muricata","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Aechmea muricata","1.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Aechmea orlandiana","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea orlandiana","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Aechmea pectinata","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Aechmea pectinata","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Alcantarea geniculata","1.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Ananas fritzmuelleri","Forest Subtropical/ Tropical Moist Lowland"
BROMELIACEAE,"Araeococcus montanus","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Araeococcus parviflorus","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Araeococcus parviflorus","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Bromelia balansae","Forest Subtropical/ Tropical Dry, Moist Lowland, Moist Montane/ Savanna Dry, Moist/ Rocky Areas"
BROMELIACEAE,"Bromelia braunii","2 Savanna"
BROMELIACEAE,"Canistropsis albiflora","1 Forest"
BROMELIACEAE,"Canistropsis elata","1 Forest"
BROMELIACEAE,"Canistropsis elata","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Canistrum aurantiacum","Forest Subtropical/ Tropical Moist Lowland/ Moist Montane"
BROMELIACEAE,"Canistrum pickelii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Cryptanthus caulescens","1 Forest"
BROMELIACEAE,"Cryptanthus dorothyae","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Cryptanthus duartei","2 Savanna"
BROMELIACEAE,"Cryptanthus zonatus","4.5 Subtropical/Tropical Dry Lowland"
BROMELIACEAE,"Disteganthus calatheoides","1.8 Subtropical/Tropical Swamp"
BROMELIACEAE,"Disteganthus calatheoides","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Dyckia encholirioides","13.1 Sea Cliffs and Rocky Offshore Islands"
BROMELIACEAE,"Dyckia encholirioides","13 Marine Coastal/Supratidal"
BROMELIACEAE,"Dyckia fosteriana","3 Shrubland"
BROMELIACEAE,"Dyckia minarum","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Dyckia monticola","4.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Dyckia pseudococcinea","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Dyckia reitzii","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Dyckia remotiflora","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Dyckia remotiflora","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Dyckia tuberosa","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Encholirium vogelii","4.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Fernseea itatiaiae","4.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Guzmania monostachia","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Guzmania sanguinea","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Neoregelia brownii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Neoregelia capixaba","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Neoregelia capixaba","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Neoregelia compacta","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Neoregelia compacta","13.3 Coastal Sand Dunes"
BROMELIACEAE,"Neoregelia cruenta","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Neoregelia cruenta","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Neoregelia cruenta","13.1 Sea Cliffs and Rocky Offshore Islands"
BROMELIACEAE,"Neoregelia cruenta","13.3 Coastal Sand Dunes"
BROMELIACEAE,"Neoregelia hoehneana","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Neoregelia inexspectata","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Neoregelia oligantha","1.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Neoregelia pascoaliana","13.3 Coastal Sand Dunes"
BROMELIACEAE,"Neoregelia pernambucana","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Neoregelia ruschii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Neoregelia sarmentosa","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Nidularium atalaiaense","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Nidularium azureum","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Nidularium ferrugineum","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Nidularium innocentii","Forest Subtropical/ Tropical Moist Lowland/ Montane"
BROMELIACEAE,"Nidularium itatiaiae","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Nidularium jonesianum","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Nidularium jonesianum","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Nidularium kautskyanum","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Nidularium mangaratibense","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Nidularium marigoi","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Nidularium minutum","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Nidularium organense","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Nidularium rosulatum","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Nidularium serratum","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Orthophytum humile","4 Grassland"
BROMELIACEAE,"Pitcairnia albiflos","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Pitcairnia encholirioides","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Pitcairnia glaziovii","4.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Portea alatisepala","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Portea grandiflora","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Quesnelia augusto-coburgii","Floresta Ombrófila Densa (Martinelli 2009)"
BROMELIACEAE,"Tillandsia heubergeri","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Tillandsia heubergeri","2 Savanna"
BROMELIACEAE,"Tillandsia neglecta","1.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Tillandsia reclinata","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Tillandsia usneoides","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Tillandsia usneoides","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Tillandsia usneoides","1.4 Temperate"
BROMELIACEAE,"Tillandsia usneoides","2 Savanna"
BROMELIACEAE,"Tillandsia usneoides","4 Grassland"
BROMELIACEAE,"Vriesea altimontana","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea altomacaensis","1 Forest"
BROMELIACEAE,"Vriesea amadoi","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Vriesea arachnoidea","1 Forest"
BROMELIACEAE,"Vriesea biguassuensis","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea bituminosa","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea bituminosa","1.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Vriesea bituminosa","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea breviscapa","1 Forest"
BROMELIACEAE,"Vriesea breviscapa","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea brusquensis","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea carinata","Floresta subtropical/tropical úmida de terras baixas"
BROMELIACEAE,"Vriesea carinata","Floresta subtropical/tropical úmida montana."
BROMELIACEAE,"Vriesea cearensis","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea clausseniana","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea costae","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea delicatula","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea diamantinensis","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Vriesea diamantinensis","3 Shrubland"
BROMELIACEAE,"Vriesea drepanocarpa","Forest - Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea duvaliana","1 Forest"
BROMELIACEAE,"Vriesea duvaliana","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea duvaliana","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea erythrodactylon","Forest - Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea flammea","Forest - Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea flammea","Forest - Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea flava","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea funebris","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Vriesea gigantea","Forest - Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea gigantea","Forest - Subtropical/Tropical Dry"
BROMELIACEAE,"Vriesea gracilior","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea harrylutheri","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Vriesea incurvata","Forest - Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea kautskyana","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea leptantha","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea longistaminea","6 Rocky Areas [e.g. inland cliffs, mountain peaks]"
BROMELIACEAE,"Vriesea menescalii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea minarum","3.7 Subtropical/Tropical High Altitude"
BROMELIACEAE,"Vriesea minarum","3.5 Subtropical/Tropical Dry"
BROMELIACEAE,"Vriesea morrenii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea morrenii","1 Forest"
BROMELIACEAE,"Vriesea neoglutinosa","1 Forest"
BROMELIACEAE,"Vriesea neoglutinosa","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea neoglutinosa","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea pastuchoffiana","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea pauperrima","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea penduliflora","1 Forest"
BROMELIACEAE,"Vriesea philippocoburgii","1 Forest"
BROMELIACEAE,"Vriesea philippocoburgii","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea philippocoburgii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea philippocoburgii","4 Grassland"
BROMELIACEAE,"Vriesea platynema","1 Forest"
BROMELIACEAE,"Vriesea platynema","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea platynema","4 Grassland"
BROMELIACEAE,"Vriesea procera","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea procera","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea procera","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Vriesea racinae","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea rodigasiana","1 Forest"
BROMELIACEAE,"Vriesea rodigasiana","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea rodigasiana","1.7 Subtropical/Tropical Mangrove Vegetation Above High Tide Level"
BROMELIACEAE,"Vriesea sazimae","1 Forest"
BROMELIACEAE,"Vriesea scalaris","Forest - Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea sceptrum","1 Forest"
BROMELIACEAE,"Vriesea sceptrum","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea schwackeana","1 Forest"
BROMELIACEAE,"Vriesea sparsiflora","1 Forest"
BROMELIACEAE,"Vriesea sucrei","1 Forest"
BROMELIACEAE,"Vriesea sucrei","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea thyrsoidea","1 Forest"
BROMELIACEAE,"Vriesea thyrsoidea","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea triangularis","1 Forest"
BROMELIACEAE,"Vriesea triangularis","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Vriesea triligulata","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea vidalii","1.9 Subtropical/Tropical Moist Montane"
BROMELIACEAE,"Vriesea wawranea","1 Forest"
BROMELIACEAE,"Vriesea weberi","1.6 Subtropical/Tropical Moist Lowland"
BROMELIACEAE,"Wittrockia superba","1.9 Subtropical/Tropical Moist Montane"
BRYACEAE,"Brachymenium hornschunchianum","1.9 Subtropical/Tropical Moist Montane"
BURMANNIACEAE,"Burmannia bicolor","5 Wetlands (inland)"
BURMANNIACEAE,"Burmannia bicolor","1.6 Subtropical/Tropical Moist Lowland"
BURSERACEAE,"Protium giganteum var. crassifolium","1.6 Subtropical/Tropical Moist Lowland"
BURSERACEAE,"Trattinnickia mensalis","1.6 Subtropical/Tropical Moist Lowland"
CABOMBACEAE,"Cabomba aquatica","1.6 Subtropical/Tropical Moist Lowland"
CABOMBACEAE,"Cabomba aquatica","1.9 Subtropical/Tropical Moist Montane"
CABOMBACEAE,"Cabomba aquatica","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
CABOMBACEAE,"Cabomba aquatica","5.2 Seasonal/Intermittent/Irregular Rivers/Streams/Creeks"
CABOMBACEAE,"Cabomba aquatica","5.4 Bogs, Marshes, Swamps, Fens, Peatlands"
CABOMBACEAE,"Cabomba aquatica","5.5 Permanent Freshwater Lakes [over 8 ha]"
CABOMBACEAE,"Cabomba aquatica","5.6 Seasonal/Intermittent Freshwater Lakes [over 8 ha]"
CABOMBACEAE,"Cabomba aquatica","5.7 Permanent Freshwater Marshes/Pools [under 8 ha]"
CABOMBACEAE,"Cabomba aquatica","5.8 Seasonal/Intermittent Freshwater Marshes/Pools [under 8 ha]"
CABOMBACEAE,"Cabomba caroliniana","1.6 Subtropical/Tropical Moist Lowland"
CABOMBACEAE,"Cabomba caroliniana","1.9 Subtropical/Tropical Moist Montane"
CABOMBACEAE,"Cabomba caroliniana","5 Wetlands (inland)"
CABOMBACEAE,"Cabomba caroliniana","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
CABOMBACEAE,"Cabomba caroliniana","5.2 Seasonal/Intermittent/Irregular Rivers/Streams/Creeks"
CABOMBACEAE,"Cabomba furcata","5.1 Permanent Rivers/Streams/Creeks [includes waterfalls]"
CABOMBACEAE,"Cabomba furcata","5.2 Seasonal/Intermittent/Irregular Rivers/Streams/Creeks"
CABOMBACEAE,"Cabomba furcata","5.5 Permanent Freshwater Lakes [over 8 ha]"
CABOMBACEAE,"Cabomba furcata","5.6 Seasonal/Intermittent Freshwater Lakes [over 8 ha]"
