occurrenceID,family,familyAccepted,acceptedNameUsage,acceptedNameUsageWithoutAuthorship,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
urn:occurrence:54223058-9110-46e9-8f8a-ac3d0f8b422c,Rubiaceae,RUBIACEAE,"Manettia pedunculata (Spreng.) K.Schum.","Manettia pedunculata",0,0,,nok,,,,,"Manettia pedunculata (Spreng.) K.Schum.",false,valid,no,no,native,invalid,"Juliana Amaral de Oliveira ; Leonardo Novaes ; Tomás Amorim ; Raquel Negrão",
urn:occurrence:554c25ca-b21a-4218-b5ca-e3bb9254f838,Lauraceae,LAURACEAE,"Ocotea schwackeana Mez","Ocotea schwackeana",-22.384676,-42.487114,"google earth",ok,"Fernanda Wimmer",,,"5 a 10 km","Ocotea schwackeana Mez",true,valid,no,no,native,valid,"Alexandre Quinet ; Fernanda Wimmer ; Pablo Viany",
urn:occurrence:55788cc7-78fe-4a2b-ba32-123f83be9ecb,BROMELIACEAE,BROMELIACEAE,"Vriesea saundersii (Carrière) E.Morren ex Mez","Vriesea saundersii",,,,,,,,,"Vriesea saundersii (Carrière) E.Morren ex Mez",,,,,,,"Rodrigo Amaro",
urn:occurrence:55792092-cd63-4250-92d8-9c22844339d5,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",false,,,yes,,,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:56103888-801a-483e-b6d1-ff5d27218938,BROMELIACEAE,BROMELIACEAE,"Vriesea brassicoides (Baker) Mez","Vriesea brassicoides",,,,,,,,,"Vriesea brassicoides (Baker) Mez",,,,,,,"Rodrigo Amaro",
urn:occurrence:5673d832-3dd5-4445-ac51-ecb7ce5ace9d,BROMELIACEAE,BROMELIACEAE,"Vriesea vidalii L.B.Sm. & Handro","Vriesea vidalii",-22.461109,-43.030449,"google earth",ok,,,,"250 a 1000 m","Vriesea vidalii L.B.Sm. & Handro",true,valid,no,no,native,valid,"Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:56aff2c4-708d-48d4-b2fb-5c299e176881,Melastomataceae,MELASTOMATACEAE,"Leandra alpestris (Gardner) Cogn.","Leandra alpestris",-22.461109,-43.030449,"google earth",ok,,,,"250 a 1000 m","Leandra alpestris (Gardner) Cogn.",true,valid,no,no,native,valid,"Leonardo Novaes ; Luiz Santos Filho ; Diogo Silva",
urn:occurrence:57511360-bd7e-4cb4-b9fa-a191dce83b50,Bromeliaceae,BROMELIACEAE,"Vriesea punctulata E.Pereira & I.A.Penna","Vriesea punctulata",-23.281578,-44.775645,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Vriesea punctulata E.Pereira & I.A.Penna",true,valid,no,no,native,valid,"Fernanda Wimmer ; Rodrigo Amaro","Frequente. Folhas verdes. Brácteas vermelhas e as novas mais verdes. Flores alvas."
urn:occurrence:57734006-d1d8-4414-81a6-719c5b10533b,Orchidaceae,Orchidaceae,"Brasilaelia lobata (Lindl.) Gutfreund","Brasilaelia lobata",0,0,,nok,,,,,"Brasilaelia lobata (Lindl.) Gutfreund",false,,,no,,unknown,"Luiz Menini Neto ; Leonardo Novaes ; Marta Moraes",
urn:occurrence:57f23048-47f6-4dd2-b4bb-34e78e7062cf,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:584db6f5-7842-40ba-bcf7-156a10b5461c,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea bradei R.Knuth","Dioscorea bradei",0,0,,,,,,,"Dioscorea bradei R.Knuth",,,,,,,"Tomás Amorim ; Raquel Negrão",
urn:occurrence:59d9a182-fa55-4146-a353-ed70988703f2,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Tomás Amorim ; Rogerio Braga ; Diogo Silva",
urn:occurrence:5a3ec85b-7e5a-4d98-859f-99815a9c774a,BROMELIACEAE,BROMELIACEAE,"Vriesea teresopolitana Leme","Vriesea teresopolitana",-22.449921,-42.952708," google earth",ok,,,,"1 a 5 km","Vriesea teresopolitana Leme",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:5adbef55-c10f-49ef-aab7-9af09a20bed3,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Lucas Moraes",
urn:occurrence:5b66ae50-c59f-47da-b917-a8dc4335046c,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:5d7e9f21-ecd3-4ee9-87c5-9a08d6246c52,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:5dc42771-3e9b-4c4a-86db-1b924c7bd558,Arecaceae,ARECACEAE,"Lytocaryum weddellianum (H.Wendl.) Toledo","Lytocaryum weddellianum",0,0,,nok,"Fernanda Wimmer",,,,"Lytocaryum weddellianum (H.Wendl.) Toledo",true,valid,unknown,no,native,valid,"Leonardo Novaes ; Fernanda Wimmer ; Paula Leitman ; Raquel","Espécime citado na revisão do gênero publicada por Noblick & Lorenzi (2010)."
urn:occurrence:5fa266d1-cfbe-4264-a143-52e447c9037e,BROMELIACEAE,BROMELIACEAE,"Vriesea brassicoides (Baker) Mez","Vriesea brassicoides",,,,,,,,,"Vriesea brassicoides (Baker) Mez",,,,,,,"Rodrigo Amaro",
urn:occurrence:607d80ab-0052-4ad7-9dae-1331643bd9c0,Piperaceae,PIPERACEAE,"Piper lundii C.DC.","Piper lundii",0,0,,nok,"Fernanda Wimmer",,,,"Piper lundii C.DC.",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; George Azevedo de Queiroz",
urn:occurrence:60c68778-a137-452e-8a65-de02e2ed4c0b,Melastomataceae,MELASTOMATACEAE,"Leandra laxa Cogn.","Leandra laxa",-21.901416,-41.922749,"google earth",ok,,,,"1 a 5 km","Leandra laxa Cogn.",,,,,,,"Fernanda Wimmer ; Luiz Santos Filho",
urn:occurrence:63001397-ccfb-472a-83b7-acf17fae7b26,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:63b10d11-fc03-42cd-a93e-2c1dd57accb6,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pedalis (Uline ex R. Knuth) R. Couto & J. M. A. Braga","Dioscorea pedalis",-22.38578,-44.67919,"google earth",ok,,,,"0 a 250 m","Dioscorea pedalis (Uline ex R. Knuth) R. Couto & J. M. A. Braga",true,valid,no,no,native,valid,"Marta Moraes ; Fernanda Wimmer ; Raquel Negrão",
urn:occurrence:63d253ae-225a-47df-a664-4849c8f8fbbf,Orchidaceae,ORCHIDACEAE,"Cattleya dormaniana Rchb.f.","Cattleya dormaniana",-22.410263,-42.419572,"google earth",ok,"Fernanda Wimmer",,,"5 a 10 km","Cattleya dormaniana Rchb.f.",false,unknown,no,no,native,valid,"Marta Moraes ; Luiz Menini Neto ; Fernanda Wimmer ; Lucas Moulton","Altitude c. 1000 msm. Sep. e pet. chocolate, labelo róseo com lobo mediano violáceo. Fl. cult."
urn:occurrence:64419a43-37a8-4434-86c0-42ce75829c4e,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Diogo Silva",
urn:occurrence:6523f51d-463e-44a5-b03e-66431aaa79d0,BROMELIACEAE,BROMELIACEAE,"Vriesea saundersii (Carrière) E.Morren ex Mez","Vriesea saundersii",,,,,,,,,"Vriesea saundersii (Carrière) E.Morren ex Mez",,,,,,,"Rodrigo Amaro",
urn:occurrence:65b0c26f-6d7e-44be-b1ea-7ebd2bf96e9e,Rubiaceae,RUBIACEAE,"Manettia lutescens (Vell.) K.Schum.","Manettia lutescens",0,0,,nok,"Fernanda Wimmer",,,,"Manettia lutescens (Vell.) K.Schum.",true,valid,no,no,native,valid,"Tomás Amorim ; Juliana Amaral de Oliveira ; Fernanda Wimmer ; Raquel Negrão",
urn:occurrence:65bb5079-8829-4411-8b6b-c111e2449dfd,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Lucas Moraes",
urn:occurrence:6686656d-6c21-479d-b8ba-c460c133e04e,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",true,valid,no,no,native,valid,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Diogo Silva",
urn:occurrence:67e3ffbf-a9dc-47a5-8742-fca76ab7e476,RUBIACEAE,RUBIACEAE,"Galianthe polygonoides E.L.Cabral & Bacigalupo","Galianthe polygonoides",-22.400781,-43.160199,sig,ok,,,,"centroide de municipio","Galianthe polygonoides E.L.Cabral & Bacigalupo",true,valid,no,no,native,valid,"Juliana Amaral de Oliveira ; Tomás Amorim ; Raquel Negrão",
urn:occurrence:6809875d-7173-4dd2-a5ed-61785b7eab63,BROMELIACEAE,BROMELIACEAE,"Vriesea vidalii L.B.Sm. & Handro","Vriesea vidalii",-22.461109,-43.030449,"google earth",ok,,,,"250 a 1000 m","Vriesea vidalii L.B.Sm. & Handro",true,valid,no,no,native,valid,"Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:696f64c3-0803-4aa3-adad-f38ce41ed814,Rubiaceae,RUBIACEAE,"Rustia simpsonii Delprete","Rustia simpsonii",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Rustia simpsonii Delprete",true,valid,no,no,native,valid,"Juliana Amaral de Oliveira ; Tomás Amorim ; Victor Menezes ; Raquel Negrão",
urn:occurrence:6a200b86-a5e7-47bc-b2ea-182dfdaa0c97,Rubiaceae,RUBIACEAE,"Manettia pedunculata (Spreng.) K.Schum.","Manettia pedunculata",-21.489743,-41.886708,"google earth",ok,,,,"5 a 10 km","Manettia pedunculata (Spreng.) K.Schum.",false,valid,no,no,native,invalid,"Juliana Amaral de Oliveira ; Leonardo Novaes ; Tomás Amorim ; Raquel Negrão",
urn:occurrence:6a4d0d87-e8fe-45f5-bdd3-a134ec5232d7,BROMELIACEAE,BROMELIACEAE,"Vriesea garlippiana Leme","Vriesea garlippiana",0,0,,ok,"Fernanda Wimmer",,,,"Vriesea garlippiana Leme",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:6d7c5c36-f5e1-4e73-8cf3-3e6b0ca500b7,BROMELIACEAE,BROMELIACEAE,"Vriesea vidalii L.B.Sm. & Handro","Vriesea vidalii",-22.461109,-43.030449,"google earth",ok,,,,"250 a 1000 m","Vriesea vidalii L.B.Sm. & Handro",true,valid,no,no,native,valid,"Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:6d880f81-9155-44b3-9725-abe3e9c28500,BROMELIACEAE,BROMELIACEAE,"Vriesea triligulata Mez","Vriesea triligulata",0,0,"google earth",ok,,,,"250 a 1000 m","Vriesea triligulata Mez",false,,,yes,,,"Rogerio Braga ; Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:6d9d30a8-f288-4667-8372-4232aa376424,BROMELIACEAE,BROMELIACEAE,"Vriesea goniorachis (Baker) Mez","Vriesea goniorachis",0,0,,nok,"Fernanda Wimmer",,,,"Vriesea goniorachis (Baker) Mez",false,,,yes,,,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:6e9bcf53-cd73-418e-bd4e-28cc29f43e57,Lecythidaceae,LECYTHIDACEAE,"Couratari pyramidata (Vell.) Kunth","Couratari pyramidata",-22.5309,-43.0084,coletor,ok,,,,"5 a 10 km","Couratari pyramidata (Vell.) Kunth",,,,,,,"Tomás Amorim ; Raquel Negrão",
urn:occurrence:6ec7495a-05af-4943-9f66-1fc7da1b36c1,BROMELIACEAE,BROMELIACEAE,"Vriesea vidalii L.B.Sm. & Handro","Vriesea vidalii",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Vriesea vidalii L.B.Sm. & Handro",true,valid,no,no,native,valid,"Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:70f692b3-2975-40e4-b4e5-8eadcbfe848f,BROMELIACEAE,BROMELIACEAE,"Vriesea rubyae E.Pereira","Vriesea rubyae",-22.400781,-43.160199,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Vriesea rubyae E.Pereira",true,,,,,,"Victor Menezes ; Rodrigo Amaro",
urn:occurrence:71b37eb3-3b58-4d3d-bac3-5e6b65cb8e0f,Piperaceae,PIPERACEAE,"Peperomia riedeliana Regel","Peperomia riedeliana",-22.400781,-43.160199,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Peperomia riedeliana Regel",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; George Azevedo de Queiroz",
urn:occurrence:71df10c2-3a8b-4964-a1d5-cddb8d10754d,Myrtaceae,MYRTACEAE,"Marlierea guanabarina Mattos & D.Legrand","Marlierea guanabarina",-23.003849,-43.421422,"google earth",ok,"Fernanda Wimmer",,,"0 a 250 m","Marlierea guanabarina Mattos & D.Legrand",true,,,,,,"Fernanda Wimmer ; Lucas Moulton",
urn:occurrence:7424df1e-d6b9-463c-85b9-b04686340806,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:74694bff-d1ab-4cb8-bff5-eb73c0de3bf1,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.463017,-43.024559,"google earth",ok,"Fernanda Wimmer",,,"0 a 250 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:749982db-cc59-4cd4-9cab-25348aa3f4b9,Rubiaceae,RUBIACEAE,"Manettia pedunculata (Spreng.) K.Schum.","Manettia pedunculata",-22.452265,-43.10657,"google earth",ok,,,," 250 a 1000 m","Manettia pedunculata (Spreng.) K.Schum.",false,valid,no,no,native,invalid,"Juliana Amaral de Oliveira ; Leonardo Novaes ; Tomás Amorim ; Raquel Negrão",
urn:occurrence:74f24640-b000-4e81-985b-d1afb9238645,Ditrichaceae,Ditrichaceae,"Ditrichum itatiaiae (Müll.Hal.) Paris","Ditrichum itatiaiae",-22.36666,-44.73333,,,,,,,"Ditrichum itatiaiae (Müll.Hal.) Paris",,,,,,,"Lucas Moraes",
urn:occurrence:75e6692b-c282-412b-b60c-96ce41f51426,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",false,,,yes,,,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Lucas Moraes",
urn:occurrence:760fc3cb-7917-49e3-9811-054b5dbde089,BROMELIACEAE,BROMELIACEAE,"Vriesea garlippiana Leme","Vriesea garlippiana",-22.53453,-43.114522,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Vriesea garlippiana Leme",true,valid,no,no,native,valid,"Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:7622e70a-fee5-443d-9c40-9f79fcd3ece1,Melastomataceae,MELASTOMATACEAE,"Leandra chaetocalyx (A.Gray) Cogn.","Leandra chaetocalyx",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Leandra chaetocalyx (A.Gray) Cogn.",true,valid,no,no,native,valid,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:769412ba-c61d-450b-84e2-d6fd741ddb0c,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:7714054b-ebc3-496f-ab99-c39ba42989df,BEGONIACEAE,BEGONIACEAE,"Begonia bonitoensis Brade","Begonia bonitoensis",-22.418821,-44.642791,"google earth",ok,,,,"250 a 1000 m","Begonia bonitoensis Brade",true,valid,no,no,native,valid,"Eliane de Lima Jacques ; Igor Lourenço Oliveira ; Leonardo Novaes ; Lucas Moraes",
urn:occurrence:773618fd-32d6-4b60-85d7-3aa7451e7ebe,Bromeliaceae,BROMELIACEAE,"Alcantarea martinellii Versieux & Wand.","Alcantarea martinellii",-22.353516,-42.760479,coletor,ok,"Fernanda Wimmer",,,"5 a 10 km","Alcantarea martinellii Versieux & Wand.",true,valid,no,no,native,valid,"Leonardo Versieux ; Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro","Erva rizomatoza formando adensamentos populacionais esparsos soobre as ilhas de vegetação nos Campos de Altitude; planta heliófila, folhas verde-metálicas a arroxeadas concolores, margens vináceas e ápice arroxeado c/ pequenas máculas roxas"
urn:occurrence:77ece2ae-4058-42a8-914e-b87975284deb,Polypodiaceae,POLYPODIACEAE,"Moranopteris xbradei (Labiak & F.B.Matos) R.Y. Hirai & J. Prado","Moranopteris xbradei",-22.184247,-42.713822,"google earth",ok,"Fernanda Wimmer",,,"10 a 50 km","Moranopteris xbradei (Labiak & F.B.Matos) R.Y. Hirai & J. Prado",true,valid,no,no,native,valid,"João Paulo Condack ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:78658591-84f0-4158-b776-58ee84a13d92,BROMELIACEAE,BROMELIACEAE,"Vriesea vidalii L.B.Sm. & Handro","Vriesea vidalii",-22.461109,-43.030449,"google earth",ok,,,,"250 a 1000 m","Vriesea vidalii L.B.Sm. & Handro",true,valid,no,no,native,valid,"Leonardo Novaes ; Rodrigo Amaro",
urn:occurrence:78dfe284-0eba-4cff-adec-84c17399b538,Acanthaceae,Acanthaceae,"Justicia meyeniana (Nees) Lindau","Justicia meyeniana",0,0,,nok,"Fernanda Wimmer",,,,"Justicia meyeniana (Nees) Lindau",false,unknown,unknown,no,unknown,unknown,"Victor Menezes ; Fernanda Wimmer ; Raquel",
urn:occurrence:7920c5bf-a56b-4e66-ae62-e24ac4822e1d,Rubiaceae,RUBIACEAE,"Posoqueria laurifolia Mart.","Posoqueria laurifolia",-22.950458,-43.234272,sig,ok,"Fernanda Wimmer",,," centroide de uc","Posoqueria laurifolia Mart.",true,valid,no,no,native,valid,"Juliana Amaral de Oliveira ; Tomás Amorim ; Victor Menezes ; Raquel Negrão ; Fernanda Wimmer ; Raquel",
urn:occurrence:79bbfac0-877f-45be-ab0e-fbb393cfb7a7,BROMELIACEAE,BROMELIACEAE,"Vriesea rubyae E.Pereira","Vriesea rubyae",-22.400781,-43.160199,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Vriesea rubyae E.Pereira",false,,,yes,,,"Victor Menezes ; Rodrigo Amaro",
urn:occurrence:79c5d01d-e173-4068-9661-dff4008d4bfb,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea pedalis (Uline ex R. Knuth) R. Couto & J. M. A. Braga","Dioscorea pedalis",-22.400429,-44.675388,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Dioscorea pedalis (Uline ex R. Knuth) R. Couto & J. M. A. Braga",true,valid,no,no,native,valid,"Marta Moraes ; Fernanda Wimmer ; Raquel Negrão",
urn:occurrence:7a4d8f18-7651-47a3-af51-f2c01487fd2a,Commelinaceae,COMMELINACEAE,"Dichorisandra picta Lodd.","Dichorisandra picta",0,0,,nok,"Fernanda Wimmer",,,,"Dichorisandra picta Lodd.",false,unknown,no,no,unknown,unknown,"Fernanda Wimmer ; Lidyanne Aona ; Lucas Moulton",
urn:occurrence:7b11535b-40d5-46c7-a194-e03bbbb223cb,BROMELIACEAE,BROMELIACEAE,"Vriesea botafogensis Mez","Vriesea botafogensis",-22.949778,-43.156338,"google earth",ok,,,,"250 a 1000 m","Vriesea botafogensis Mez",false,,,yes,,,"Tomás Amorim ; Rodrigo Amaro",
urn:occurrence:7c143266-b5f5-465a-a8d7-917576d0a86d,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",,,,,,,"Tomás Amorim ; Rogerio Braga ; Lucas Moraes",
urn:occurrence:7d799a20-11c7-4ef7-81c7-891fdd7161f8,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Leonardo Novaes ; Diogo Silva",
urn:occurrence:7da482ae-b36d-48f5-b0d4-474300cf4699,Orchidaceae,ORCHIDACEAE,"Cattleya dormaniana Rchb.f.","Cattleya dormaniana",-22.449069,-42.481443,"google earth",ok,"Fernanda Wimmer",,,"1 a 5 km","Cattleya dormaniana Rchb.f.",true,valid,no,no,native,valid,"Marta Moraes ; Luiz Menini Neto ; Fernanda Wimmer ; Lucas Moulton","Fl. cult. Jardim Botânico do Rio, viveiro, -.5.54"
urn:occurrence:7f3362f4-24e1-45be-84e8-12e82d99c4e2,MORACEAE,MORACEAE,"Dorstenia brevipetiolata C.C.Berg","Dorstenia brevipetiolata",-22.951028,-43.21043,"google earth",ok,"Fernanda Wimmer",,,"250 a 1000 m","Dorstenia brevipetiolata C.C.Berg",true,valid,no,no,native,valid,"Anderson Ferreira Pinto Machado ; Fernanda Wimmer ; Marta Moraes ; Raquel",
urn:occurrence:80848f9d-99b6-45ba-a611-bfbe1e82cead,Melastomataceae,MELASTOMATACEAE,"Leandra multisetosa Cogn.","Leandra multisetosa",-22.416915,-42.524433,"google earth",ok,,,,"1 a 5 km","Leandra multisetosa Cogn.",,,,,,,"Fernanda Wimmer ; Luiz Santos Filho",
urn:occurrence:80af69d4-18fc-48c2-979a-7b4c0754af9d,Orchidaceae,ORCHIDACEAE,"Zygostates ovatipetala (Brade) Toscano","Zygostates ovatipetala",0,0,,nok,"Fernanda Wimmer",,,,"Zygostates ovatipetala (Brade) Toscano",true,valid,no,no,native,valid,"Luiz Menini Neto ; Fernanda Wimmer ; Lucas Moulton",
urn:occurrence:80eb06af-00c6-4b97-8116-0f5b9b19ea8b,Iridaceae,IRIDACEAE,"Neomarica itatiaica (Ravenna) A. Gil","Neomarica itatiaica",-22.35521,-44.653951,sig,ok,,,,"centroide de uc","Neomarica itatiaica (Ravenna) A. Gil",true,valid,no,no,native,valid,"André Gil ; Fernanda Wimmer ; Lucas Moraes",
urn:occurrence:814cc2e6-ebbf-46d8-9612-eccdec9b9126,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",-22.950323,-43.210615,"google earth",ok,,,,"250 a 1000 m","Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Rogerio Braga ; Tomás Amorim ; Lucas Moraes",
urn:occurrence:817a3cd1-2864-4627-af55-8fb476bb77a5,Melastomataceae,MELASTOMATACEAE,"Leandra chaetocalyx (A.Gray) Cogn.","Leandra chaetocalyx",-22.495637,-43.07365,sig,ok,,,,"centroide de uc","Leandra chaetocalyx (A.Gray) Cogn.",true,valid,no,no,native,valid,"Leonardo Novaes ; Luiz Santos Filho",
urn:occurrence:8224356c-4e3f-46d1-8670-426c37b6a14e,Symplocaceae,SYMPLOCACEAE,"Symplocos occulta Aranha","Symplocos occulta",-22.566839,-42.412497,sig,ok,"Fernanda Wimmer",,,"centroide de municipio","Symplocos occulta Aranha",true,,,,,,"Rogerio Braga ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:824c7a4d-295b-4050-b2d7-6c345cb7dcf7,Begoniaceae,BEGONIACEAE,"Begonia arborescens Raddi","Begonia arborescens",0,0,,nok,,,,,"Begonia arborescens Raddi",false,valid,no,yes,native,valid,"Eliane de Lima Jacques ; Tomás Amorim ; Rogerio Braga ; Lucas Moraes",
urn:occurrence:8306d593-8e8e-4818-92e3-85b8f1f1fef6,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",false,,,yes,,,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:833d050c-8978-4cdc-a198-ebbd28830f22,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.460164,-43.028401,"google earth",ok,,,,"0 a 250 m","Vriesea thyrsoidea Mez",true,valid,no,no,native,valid,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:836d6110-a94a-4c2b-a69f-7e62f16e0505,Dioscoreaceae,DIOSCOREACEAE,"Dioscorea septemnervis Vell.","Dioscorea septemnervis",0,0,,nok,"Fernanda Wimmer",,,,"Dioscorea septemnervis Vell.",false,valid,no,no,native,unknown,"Ricardo Couto ; Fernanda Wimmer ; Raquel Negrão",
urn:occurrence:83ecdf29-6792-4f70-b5a1-3a373274db38,BROMELIACEAE,BROMELIACEAE,"Vriesea thyrsoidea Mez","Vriesea thyrsoidea",-22.46223,-43.031024,"google earth",ok,,,,"250 a 1000 m","Vriesea thyrsoidea Mez",false,,,yes,,,"Tomás Amorim ; Fernanda Wimmer ; Rodrigo Amaro",
urn:occurrence:84599588-6fb0-41da-9bce-158be28af377,Rubiaceae,RUBIACEAE,"Psychotria sutericalyx Wernham","Psychotria sutericalyx",,,,nok,,,,,"Psychotria sutericalyx Wernham",true,valid,no,no,native,valid,"Daniela Zappi ; Raquel Negrão ; Tomás Amorim ; Raquel",
