occurrenceID,family,acceptedNameUsage,decimalLatitude,decimalLongitude,georeferenceProtocol,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferencePrecision,coordinateUncertaintyInMeters,acceptedNameUsage,valid,validation_taxonomy,validation_cultivated,validation_duplicated,validation_native,validation_georeference,contributor,remarks
3151276,APOCYNACEAE,"Ditassa auriflora Rapini",-16.924396,-43.343051,,ok,,,,,"Ditassa auriflora Rapini",false,valid,no,yes,native,valid,"Alessandro Rapini ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ","Arbusto em solo rochoso, ca. 1 m alt. Flores amarelas. Frutos verdes."
3161220,VELLOZIACEAE,"Barbacenia riparia",-16.672491,-42.974225,,ok,"Fernanda Wimmer",,,,"Barbacenia riparia",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer ; Fernanda ; Juliana Amaral de Oliveira ; ","Em touceiras densas. Pétalas alvas, corona alva, anteras purpúreas, estigma e estilete alvos, ovário verde-arroxeado. Às vezes, ovário e face abaxial das tépalas externas roxos. Pólen amarelo. Duplicata de ID 1578066"
3161221,VELLOZIACEAE,"Barbacenia riparia",-16.630417,-42.914028,,ok,,,,,"Barbacenia riparia",,,,,,,"Fernanda Wimmer ; Fernanda ; Juliana Amaral de Oliveira ; ","Dos paredões às margens do rio. Formação compacta. Flor alva, demum lilás."
3161222,VELLOZIACEAE,"Barbacenia riparia",-16.630417,-42.914028,,ok,,,,,"Barbacenia riparia",,,,,,,"Fernanda Wimmer ; Fernanda ; Juliana Amaral de Oliveira ; ","Heliófila, saxícola ou arenícola, crescendo na beira de rio, frequente; folhas verdes concolores, frutos imaturos de cor verde."
3302451,CACTACEAE,"Discocactus pseudoinsignis N.P.Taylor & Zappi",-16.672491,-42.974226,,ok,,,,,"Discocactus pseudoinsignis N.P.Taylor & Zappi",,,,,,,"Marcio Verdi ; Fernanda Wimmer ; ",
3302452,CACTACEAE,"Discocactus pseudoinsignis N.P.Taylor & Zappi",-16.672491,-42.974226,,ok,,,,,"Discocactus pseudoinsignis N.P.Taylor & Zappi",false,,,yes,,,"Marcio Verdi ; Daniela Zappi ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ",
3302453,CACTACEAE,"Discocactus pseudoinsignis N.P.Taylor & Zappi",-16.672491,-42.974226,,ok,,,,,"Discocactus pseudoinsignis N.P.Taylor & Zappi",,,,,,,"Marcio Verdi ; Fernanda Wimmer ; ",
3302454,CACTACEAE,"Discocactus pseudoinsignis N.P.Taylor & Zappi",-16.672491,-42.974226,,ok,,,,,"Discocactus pseudoinsignis N.P.Taylor & Zappi",,,,,,,"Marcio Verdi ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ",
3302455,CACTACEAE,"Discocactus pseudoinsignis N.P.Taylor & Zappi",-16.672491,-42.974226,,ok,,,,,"Discocactus pseudoinsignis N.P.Taylor & Zappi",,,,,,,"Marcio Verdi ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ","inclui fotografia"
3302456,CACTACEAE,"Discocactus pseudoinsignis N.P.Taylor & Zappi",-16.71438,-42.801909,,ok,,,,"Centroide de municipio","Discocactus pseudoinsignis N.P.Taylor & Zappi",,,,,,,"Marcio Verdi ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ","Plantas crescendo em areal acumulado entre afloramentos rochosos. Fruto amarelo com ápice avermelhado. Cactáceas globosas depressas, verde-amareladas, 13 costelas, frequentemente com limites sinuosos; espinhos flexíveis."
3328623,APOCYNACEAE,"Ditassa auriflora Rapini",-17.033333,-43.35,,ok,,,,,"Ditassa auriflora Rapini",false,valid,no,yes,native,valid,"Alessandro Rapini ; Fernanda Wimmer ; ",
3339565,IRIDACEAE,"Pseudotrimezia concava Ravenna",-16.672491,-42.974225,,ok,,,,,"Pseudotrimezia concava Ravenna",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Juliana Lovo ; Marcio Verdi ; Juliana Amaral de Oliveira ; Fernanda ; ","Flores se abrindo por volta do meio dia."
381500,CACTACEAE,"Discocactus pseudoinsignis N.P.Taylor & Zappi",-16.607222,-42.938611,,ok,,,,,"Discocactus pseudoinsignis N.P.Taylor & Zappi",,,,,,,"Marcio Verdi ; Fernanda Wimmer ; ",
454564,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.672491,-42.974225,,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano ; ",
454565,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.558611,-42.885833,,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano ; ",
454612,FABACEAE,"Chamaecrista ulmea H.S.Irwin & Barneby",-16.672491,-42.974225,,ok,,,,,"Chamaecrista ulmea H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Juliana Rando ; Juliana Amaral de Oliveira ; ",
454613,FABACEAE,"Chamaecrista ulmea H.S.Irwin & Barneby",-16.55,-42.9,,ok,,,,,"Chamaecrista ulmea H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Juliana Rando ; Juliana Amaral de Oliveira ; ",
454614,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.583333,-42.966667,,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano ; ",
463592,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.630417,-42.914028,,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Daniel Maurenza ; Ricardo Avancini ; Thiago Serrano ; ","Campo rupestre, solo arenoso. Duplicata de ID  971722"
468523,LAMIACEAE,"Oocephalus piranii",-16.56,-42.89,,ok,"Fernanda Wimmer",,,,"Oocephalus piranii",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ","Entre grandes rochas. Duplicata de ID 1604782 "
494009,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.555556,-42.895278,,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano ; ","Campo rupestre."
496687,LYTHRACEAE,"Cuphea rubro-virens T.B.Cavalc.",-17.046667,-43.350278,,ok,,,,,"Cuphea rubro-virens T.B.Cavalc.",,,,,,,"Fernanda Wimmer ; Juliana Amaral de Oliveira ; Fernanda ; ","Campo Rupestre"
496690,APOCYNACEAE,"Ditassa auriflora Rapini",-17.046667,-43.350278,,ok,,,,,"Ditassa auriflora Rapini",,,,,,,"Fernanda Wimmer ; ","Campo Rupestre"
501548,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.554444,-42.890278,,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Fernanda Wimmer ; Juliana Rando ; Ricardo Avancini ; Thiago Serrano ; ","Campo rupestre. Solo arenoso com rochas."
503434,APOCYNACEAE,"Ditassa auriflora Rapini",-16.924396,-43.343051,,ok,,,,,"Ditassa auriflora Rapini",,,,,,,"Fernanda Wimmer ; Juliana Amaral de Oliveira ; ",
50456,BROMELIACEAE,"Encholirium irwinii L.B.Sm.",-16.674829,-42.9711,,ok,,,,,"Encholirium irwinii L.B.Sm.",,,,,,,"Fernanda Wimmer ; Juliana Amaral de Oliveira ; Fernanda ; ",
511271,LAMIACEAE,"Oocephalus piranii",-20.210158,-46.693566,,ok,,,,,"Oocephalus piranii",,,,,,,"Fernanda Wimmer ; Juliana Amaral de Oliveira ; ",
542459d7d2172,CACTACEAE,"Discocactus horstii Buining & Brederoo",-16.378598,-42.862967,sig,ok,,,,"Centroide de reserva/parque","Discocactus horstii Buining & Brederoo",true,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano",
542459d7d22f7,CACTACEAE,"Discocactus horstii Buining & Brederoo",-16.378598,-42.862967,sig,ok,,,,"Centroide de reserva/parque","Discocactus horstii Buining & Brederoo",true,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano",
542459d7d2384,CACTACEAE,"Discocactus horstii Buining & Brederoo",-16.378598,-42.862967,sig,ok,,,,"Centroide de reserva/parque","Discocactus horstii Buining & Brederoo",true,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano",
54356f38e8611,ERIOCAULACEAE,"Paepalanthus grao-mogolensis Silveira",-16.672491,-42.974225,,ok,"Fernanda Wimmer",,,,"Paepalanthus grao-mogolensis Silveira",true,,,,,,"Fernanda Wimmer ; Fernanda ; Juliana Amaral de Oliveira ; ","Duplicata de ID 54356f38ea89f"
54356f38e90da,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-16.6,-42.6,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Fernanda Wimmer ; Juliana Rando ; Juliana Amaral de Oliveira ; ",
54356f38e915a,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-16.6,-42.6,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Juliana Rando ; Daniel Maurenza ; Juliana Amaral de Oliveira ; ","Duplicata de ID 54356f38e90da"
54356f38e91d8,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-5.778158,-37.587234,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,invalid,unknown,no,non-native,invalid,"Fernanda Wimmer ; Juliana Rando ; ","Subarbuto; coletada em capoeira de algodÃ£o; solo arenoso; freqÃ¼ente."
54356f38e9254,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-5.778158,-37.587234,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,invalid,unknown,no,non-native,invalid,"Fernanda Wimmer ; Juliana Rando ; ","Subarbuto; coletada em capoeira de algodÃ£o; solo arenoso; freqÃ¼ente."
54356f38e92d3,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-15.342651,-41.247104,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,unknown,unknown,no,unknown,unknown,"Fernanda Wimmer ; Juliana Rando ; ","Subarbusto, 60cm flores amarelas."
54356f38e934f,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-14.980864,-40.867975,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,unknown,unknown,no,unknown,unknown,"Fernanda Wimmer ; Juliana Rando ; ","Subarbusto de flores amarelas."
54356f38e9449,MELASTOMATACEAE,"Lavoisiera mello-barretoi Markgr.",-16.674829,-42.9711,,ok,Fernanda,,,"centroide de municipio","Lavoisiera mello-barretoi Markgr.",false,valid,no,yes,native,valid,"Rosana Romero ; Daniel Maurenza ; Fernanda ; Juliana Amaral de Oliveira ; ","Margens de córrego. Duplicata de ID 54356f38ec35a."
54356f38e94c4,MELASTOMATACEAE,"Lavoisiera mello-barretoi Markgr.",-16.674829,-42.9711,,ok,Fernanda,,,,"Lavoisiera mello-barretoi Markgr.",false,valid,no,yes,native,valid,"Rosana Romero ; Daniel Maurenza ; Fernanda ; Juliana Amaral de Oliveira ; ","Arbusto 2,5m, ramoso no ápice. Flor rosada, estames e anteras amarelas. Duplicata de ID 54356f38ec35a"
54356f38e9541,MELASTOMATACEAE,"Lavoisiera mello-barretoi Markgr.",-16.974829,-42.9711,,ok,Fernanda,,,"centroide de municipio","Lavoisiera mello-barretoi Markgr.",true,valid,no,no,native,valid,"Fernanda Wimmer ; Rosana Romero ; Daniel Maurenza ; Fernanda ; Juliana Amaral de Oliveira ; ","Arbusto, 2,50m, ramoso no ápice, flor rosada, estames e anteras amarelos. Duplicata de ID 54356f38ec35a"
54356f38e97be,ERIOCAULACEAE,"Paepalanthus grao-mogolensis Silveira",-16.672491,-42.974225,,ok,,,,,"Paepalanthus grao-mogolensis Silveira",true,,,,,,"Fernanda ; Juliana Amaral de Oliveira ; ","Planta com até 1 m de altura. Duplicata de ID 54356f38ea89f."
54356f38ea822,ERIOCAULACEAE,"Paepalanthus grao-mogolensis Silveira",-16.674829,-42.9711,,ok,,,,,"Paepalanthus grao-mogolensis Silveira",false,,,,,,"Fernanda ; Juliana Amaral de Oliveira ; ",
54356f38ea89f,ERIOCAULACEAE,"Paepalanthus grao-mogolensis Silveira",-16.672491,-42.974225,,ok,"Fernanda Wimmer",,,,"Paepalanthus grao-mogolensis Silveira",false,,,,,,"Fernanda Wimmer ; Fernanda ; Juliana Amaral de Oliveira ; ","Solo arenoso entre rochas, planta com até 1m, de altura"
54356f38ea998,ERIOCAULACEAE,"Paepalanthus grao-mogolensis Silveira",-16.672491,-42.974225,,ok,,,,,"Paepalanthus grao-mogolensis Silveira",false,,,,,,"Fernanda ; Juliana Amaral de Oliveira ; ",
54356f38eaa13,ERIOCAULACEAE,"Paepalanthus grao-mogolensis Silveira",-16.672491,-42.974225,,ok,,,,,"Paepalanthus grao-mogolensis Silveira",false,,,,,,"Fernanda ; Juliana Amaral de Oliveira ; ","Duplicata de ID 54356f38ea89f"
54356f38ebcf4,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-16.416667,-42.716667,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Fernanda Wimmer ; Juliana Rando ; ",
54356f38ebd74,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",0,0,,nok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,,,,,,"Fernanda Wimmer",
54356f38ebdf4,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",0,0,,nok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Fernanda Wimmer ; Juliana Rando ; Daniel Maurenza ; Juliana Amaral de Oliveira ; ","This Fragment of Type is probably from the specimen (Isolectotype) at herb. F, which is shown in the photograph on this NY sheet, which was on loan to NY at the time. Duplicata de ID 54356f38ebd74"
54356f38ebe71,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",-14.747685,-52.325033,,ok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,unknown,unknown,no,unknown,unknown,"Fernanda Wimmer ; Juliana Rando ; ","ARB. CA. 2 M, FL. AM-CLARA"
54356f38ebef0,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",0,0,,nok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,invalid,no,no,native,valid,"Fernanda Wimmer ; Juliana Rando ; ","SUBARBUSTO, 60CM FLORES AMARELAS"
54356f38ebf6d,FABACEAE,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",0,0,,nok,,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,unknown,unknown,unknown,unknown,unknown,"Fernanda Wimmer ; Juliana Rando ; Juliana Amaral de Oliveira ; ",
54356f38ec262,MELASTOMATACEAE,"Lavoisiera mello-barretoi Markgr.",-16.674829,-42.9711,,ok,"Fernanda Wimmer",,,,"Lavoisiera mello-barretoi Markgr.",true,valid,no,no,native,valid,"Rosana Romero ; Fernanda Wimmer ; Fernanda ; Juliana Amaral de Oliveira ; ","Duplicata de ID 54356f38ec35a"
54356f38ec2de,MELASTOMATACEAE,"Lavoisiera mello-barretoi Markgr.",-16.674829,-42.9711,,ok,,,,"centroide de municipio","Lavoisiera mello-barretoi Markgr.",true,valid,no,no,native,valid,"Rosana Romero ; Fernanda ; Juliana Amaral de Oliveira ; ",
54356f38ec35a,MELASTOMATACEAE,"Lavoisiera mello-barretoi Markgr.",-16.674829,-42.9711,,ok,,,,"centroide de municipio","Lavoisiera mello-barretoi Markgr.",false,valid,no,yes,native,valid,"Rosana Romero ; Fernanda ; Juliana Amaral de Oliveira ; ",
54356f38ec3d7,MELASTOMATACEAE,"Lavoisiera mello-barretoi Markgr.",-16.378598,-42.862967,,ok,,,,,"Lavoisiera mello-barretoi Markgr.",true,valid,no,no,native,valid,"Rosana Romero ; Fernanda ; Juliana Amaral de Oliveira ; ",Arbusto
54380fe74ac00,LAMIACEAE,"Oocephalus piranii",-16.592266,-42.904039,,ok,,,,,"Oocephalus piranii",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer","Entre grandes rochas. Duplicata de ID 1604782"
54380fe74ad7b,LAMIACEAE,"Oocephalus piranii",-20.210158,-46.693566,,ok,,,,,"Oocephalus piranii",false,,,,,,"Fernanda Wimmer",
54380fe74ae07,LAMIACEAE,"Oocephalus piranii",-16.56,-42.89,,ok,,,,,"Oocephalus piranii",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer","Duplicata de ID 1604782"
54380fe74ae89,LAMIACEAE,"Oocephalus piranii",-16.547778,-42.891111,,ok,,,,,"Oocephalus piranii",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer","Duplicata de ID 54380fe74b008"
54380fe74af09,LAMIACEAE,"Oocephalus piranii",-16.592266,-42.904039,,ok,,,,,"Oocephalus piranii",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer","Arvoreta 4 m alt., delgada, entre grandes rochas. Folhas cinÃ©reo-esbranquiÃ¾adas, odorÃ­feras. Flores escassas, com corola roxo-clara e cÃ¡lice da cor das folhas. Kew Bulletin 47(4): 575. 1992. Duplicata de ID 1604782"
54380fe74af88,LAMIACEAE,"Oocephalus piranii",-16.592266,-42.904039,,ok,,,,,"Oocephalus piranii",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer","DESC:Arbusto odorÃ­fero, 2 m alt. Flores lilÃ¡s-claras.; Duplicata de ID 1629910"
54380fe74b008,LAMIACEAE,"Oocephalus piranii",-16.547778,-42.891111,,ok,"Fernanda Wimmer",,,,"Oocephalus piranii",true,,,,,,"Fernanda Wimmer ; Juliana Amaral de Oliveira ; ",
684405,VELLOZIACEAE,"Barbacenia riparia",-16.630417,-42.914028,,ok,"Fernanda Wimmer",,,,"Barbacenia riparia",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer ; Fernanda ; Juliana Amaral de Oliveira ; ","Flor alva, debrum lilás. Dos paredões às margens do rio, formação compacta. Duplicata de ID 3161221"
907176,LYTHRACEAE,"Cuphea teleandra Lourteig",-16.592266,-42.904039,,ok,"Fernanda Wimmer",,,,"Cuphea teleandra Lourteig",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ","Duplicata de ID 1344097"
910832,FABACEAE,"Chamaecrista ulmea H.S.Irwin & Barneby",-16.547778,-42.891111,,ok,"Fernanda Wimmer",,,,"Chamaecrista ulmea H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Juliana Rando ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ",
910839,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.672491,-42.974226,coletor,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Daniel Maurenza ; Ricardo Avancini ; Thiago Serrano ; ","Duplicata de CEPLAC:CEPEC:48642"
910876,LAMIACEAE,"Oocephalus piranii",-16.674829,-42.9711,,ok,,,,,"Oocephalus piranii",false,unknown,unknown,yes,unknown,unknown,"Daniel Maurenza ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ","Duplicata de ID 54380fe74b008"
971722,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.630417,-42.914028,,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano ; ",
991455,FABACEAE,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-17.900144,-44.235679,coletor,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",,,,,,,"Fernanda Wimmer ; Ricardo Avancini ; Thiago Serrano ; ",
998558,BROMELIACEAE,"Encholirium irwinii L.B.Sm.",-16.674829,-42.9711,,ok,,,,,"Encholirium irwinii L.B.Sm.",,,,,,,"Fernanda Wimmer ; Juliana Amaral de Oliveira ; Fernanda ; ","Vale do Rio Itacambiruçu"
urn:occurrence:1b133aca-3cb9-4967-9ab7-65100c6afa58,Fabaceae,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",0,0,,nok,Fernanda,,,,"Chamaecrista strictifolia (Benth.) H.S.Irwin & Barneby",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Juliana Rando ; Fernanda ; Daniel Maurenza",
urn:occurrence:54a89454-53eb-40c7-bf97-779c10973f7a,Iridaceae,"Pseudotrimezia concava Ravenna",-16.672491,-42.974225,,ok,"Fernanda Wimmer",,,,"Pseudotrimezia concava Ravenna",true,valid,no,no,native,valid,"Juliana Lovo ; Fernanda Wimmer ; Marcio Verdi",
urn:occurrence:69862535-22fd-49e5-b1b9-fc61c130e64b,Fabaceae,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",0,0,,nok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",false,unknown,no,unknown,unknown,unknown,"Fernanda Wimmer ; Juliana Rando ; Ricardo Avancini ; Thiago Serrano ; Juliana Amaral de Oliveira",
urn:occurrence:CEPLAC:CEPEC:48642,"Leguminosae Caesalp","Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.672491,-42.974226,coletor,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Fernanda Wimmer ; Daniel Maurenza ; Juliana Rando ; Ricardo Avancini ; Thiago Serrano ; Juliana Amaral de Oliveira","Ambiente: Campo rupestre. Solo arenoso. Habito: Arbusto. "
urn:occurrence:CEPLAC:CEPEC:48643,"Leguminosae Caesalp","Chamaecrista ulmea H.S.Irwin & Barneby",-16.547778,-42.891111,,ok,"Fernanda Wimmer",,,,"Chamaecrista ulmea H.S.Irwin & Barneby",false,valid,no,yes,native,valid,"Juliana Rando ; Fernanda Wimmer ; Fernanda ; Daniel Maurenza",
urn:occurrence:CEPLAC:CEPEC:79989,"Leguminosae Caesalp","Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.55,-42.895,coletor,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",true,valid,no,no,native,valid,"Fernanda Wimmer ; Juliana Rando ; Ricardo Avancini ; Thiago Serrano ; Juliana Amaral de Oliveira",
urn:occurrence:CEPLAC:CEPEC:80308,"Leguminosae Caesalp","Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",-16.630417,-42.914028,coletor,ok,,,,,"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Daniel Maurenza ; Juliana Rando ; Ricardo Avancini ; Thiago Serrano ; Juliana Amaral de Oliveira",
urn:occurrence:CEPLAC:CEPEC:84056.0,Asclepiadaceae,"Ditassa auriflora Rapini",-17.025964,-43.356607,"google earth",ok,,,,"5 a 10km","Ditassa auriflora Rapini",false,valid,no,yes,native,valid,"Alessandro Rapini ; Fernanda Wimmer ; Juliana Amaral de Oliveira ; ","Ambiente: Campo queimado. Solo arenoso c/ afloramento rochoso. Habito: Arbusto. Duplicata de ID 1629687"
urn:occurrence:Cenargen:CEN:13104,Lythraceae,"Cuphea teleandra Lourteig",-16.566667,-42.9,,ok,Fernanda,,,,"Cuphea teleandra Lourteig",true,valid,no,no,native,valid,"Fernanda Wimmer ; Taciana Barbosa Cavalcanti ; Fernanda ; Daniel Maurenza","Crescendo na borda do córrego. "
urn:occurrence:Cenargen:CEN:13469.0,Lythraceae,"Cuphea teleandra Lourteig",-16.672491,-42.974225,coletor,ok,,,,"5 a 10km","Cuphea teleandra Lourteig",false,valid,no,yes,unknown,valid,"Taciana Barbosa Cavalcanti ; Juliana Amaral de Oliveira ; ","Folhas verdes brilhantes, pouco discolores. Flores com hipanto amarelo-esverdeado com estrias avermelhadas e ápice completamente vermelho. Doação do Departamento de Botânica - Universidade de São Paulo - CFCR (10790). Flora de Campos Rupestres."
urn:occurrence:Cenargen:CEN:13471,Lythraceae,"Cuphea teleandra Lourteig",-16.533333,-42.816667,coletor,ok,,,,"5 a 10km","Cuphea teleandra Lourteig",false,valid,no,yes,native,valid,"Taciana Barbosa Cavalcanti ; Juliana Amaral de Oliveira ; ","Na beira do riacho. Hipanto creme-esverdeado com ápice vermelho. Planta toda viscosa. Doação da Universidade de São Paulo - Departamento de Botânica - CFCR (9618). Flora de Campos Rupestres."
urn:occurrence:Cenargen:CEN:13473,Lythraceae,"Cuphea teleandra Lourteig",-16.543889,-42.915278,,ok,Fernanda,,,,"Cuphea teleandra Lourteig",false,unknown,unknown,yes,unknown,unknown,"Fernanda ; Daniel Maurenza",
urn:occurrence:Cenargen:CEN:18913,Lythraceae,"Cuphea rubro-virens T.B.Cavalc.",-17.025964,-43.356607,,ok,Fernanda,,,,"Cuphea rubro-virens T.B.Cavalc.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Fernanda ; Daniel Maurenza",
urn:occurrence:Cenargen:CEN:18915,Lythraceae,"Cuphea rubro-virens T.B.Cavalc.",-17.025964,-43.356607,"centroide de municipio",ok,Fernanda,,,,"Cuphea rubro-virens T.B.Cavalc.",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Taciana Barbosa Cavalcanti ; Fernanda ; Daniel Maurenza",
urn:occurrence:Cenargen:CEN:18923,Lythraceae,"Cuphea teleandra Lourteig",-16.543889,-42.915278,coletor,ok,,,,"5 a 10km","Cuphea teleandra Lourteig",false,valid,no,yes,native,valid,"Taciana Barbosa Cavalcanti ; Juliana Amaral de Oliveira ; ","Subarbusto heliófilo, crescendo entre rochas. Hipanto creme com estrias vermelhas. Pétalas levemente viscosas. Doação da Universidade São Paulo - CFCR (12486). Flora de Campos Rupestres."
urn:occurrence:Cenargen:CEN:27451,Lythraceae,"Cuphea rubro-virens T.B.Cavalc.",-17.025964,-43.356607,,ok,Fernanda,,,,"Cuphea rubro-virens T.B.Cavalc.",false,unknown,unknown,yes,unknown,unknown,"Fernanda Wimmer ; Fernanda ; Daniel Maurenza",
urn:occurrence:Cenargen:CEN:51495,Lythraceae,"Cuphea rubro-virens T.B.Cavalc.",-17.0045,-43.2058,,ok,Fernanda,,,,"Cuphea rubro-virens T.B.Cavalc.",false,valid,no,yes,native,valid,"Fernanda Wimmer ; Taciana Barbosa Cavalcanti ; Fernanda ; Daniel Maurenza",
urn:occurrence:ESALQ:ESA:126364,Fabaceae,"Chamaecrista ulmea H.S.Irwin & Barneby",-17.141667,-43.085278,,ok,Fernanda,,,,"Chamaecrista ulmea H.S.Irwin & Barneby",false,unknown,unknown,yes,unknown,unknown,"Fernanda ; Daniel Maurenza",
